index,reward,V_reward,attitude_penalty,wm_penalty,beta_penalty,action_sum_penalty,action_penalty,steps
1638,-1336.6409614062031,-665.6413382091945,-47.550266409357135,-890.9759733774737,-418.0386146231268,-110.26002050795597,-463.50784743679026,2000
1639,178.79104389850283,-501.64203710568984,-33.61237014134578,-620.968059761454,-54.208592982414494,-200.6069059849646,-354.3618866984414,2000
1640,-571.7662601547489,-395.3407253175059,-36.82753473219491,-805.6893438716876,-402.46370110226263,-167.19910285712425,-430.7293817324651,2000
1641,-90.75489868308976,-424.7624073951235,-46.781935212188664,-734.9305711378855,-85.85040649828572,-215.84166009084575,-355.73800484957655,2000
1642,713.2872592102215,-73.01824581586243,-20.92257977179037,-862.6262859149034,-149.49646861736636,-294.2880720422882,-369.9665036927229,2000
1643,-595.9444300924109,-562.0223367699798,-35.33430246948962,-741.5953612181114,-178.11906271314996,-184.11169209944688,-362.7624151833786,2000
1644,786.026411105015,-201.16598935692636,-28.552556022360097,-686.5729643144377,-82.86165826514095,-243.27510565407889,-372.13722847006363,2000
1645,276.4948966528002,-148.28449630705822,-39.61712362469944,-937.3753957153863,-261.56601940170435,-236.71686507391433,-390.60330437568666,2000
1646,-275.99982805314636,-240.1652087795849,-30.706432916533817,-882.3415205606424,-468.35419400760253,-106.67011154801581,-479.64922025534815,2000
1647,357.3975746201044,-302.47172398214855,-50.10873006921769,-677.5998514080958,-116.70598955282858,-229.62662371414515,-381.87522303427403,2000
1648,-6260.7354837525545,-1927.691403552487,-469.5508532369756,-1536.8321746838758,-679.7543825415368,-276.8288329752592,-538.5078139080365,2000
1649,-35.72762632166059,-187.39158038471757,-20.60984063731032,-823.4440611407549,-305.6354447482383,-146.399010277163,-412.2558053417055,2000
1650,827.751454939924,-153.87187250942267,-31.959536723276262,-668.5872877624729,-85.90772663703021,-203.2624022651281,-363.899057859062,2000
1651,466.32523842539706,-307.11704447940707,-14.015094195836602,-721.8000303074728,-157.51007877591624,-206.89950015572333,-370.59816925387554,2000
1652,-21.061772370752124,-59.99743049855677,-14.4936598641266,-923.4757303542764,-540.9084552976251,-134.03846237958217,-488.1608137971767,2000
1653,-172.93179767819143,-140.8259130590871,-48.00195454891421,-858.2896061502203,-396.0268069080463,-223.90049825812582,-450.79195405912,2000
1654,25.771317498494664,-487.44491586722637,-33.04713580790461,-631.8072645353033,-99.95030574339025,-236.52361868428014,-333.45194284596386,2000
1655,-354.4710000036177,-360.98918814614905,-47.66493720821892,-874.8715808090659,-276.66633324590623,-335.41855326513695,-451.71153512547505,2000
1656,-5680.691913205441,-1827.1374513400347,-441.4048243338664,-1456.5878383440265,-559.9276361637858,-136.6346503818991,-520.7720922784713,2000
1657,213.04050541144693,-92.35805497308966,-30.508367012150263,-855.346565340585,-229.1827174897266,-173.95346034444879,-405.96514965763595,2000
1658,-381.99253333776227,-320.0417103058407,-57.82447763342631,-871.8795609674377,-217.1472163467702,-208.4435164922269,-377.97204664311874,2000
1659,-234.88151571616737,-407.51307989014435,-48.41590720401806,-689.5077379553684,-133.25748027095304,-171.16346620554125,-375.22092069699704,2000
1660,-39.01760905494643,-541.411698083244,-42.10066982731721,-599.5116542916542,-105.86005346103018,-229.56049888739088,-346.70011654071675,2000
1661,17.489383503663895,-130.05258168658773,-26.263460457768826,-888.3832761652536,-273.9012301274879,-131.85169123829337,-427.44992125353986,2000
1662,-65.03427477984914,-216.53965724560467,-38.520984835638615,-772.546779607844,-224.99567473946547,-178.70954810614492,-418.2240183729513,2000
1663,-97.17959139014405,-327.3717838140293,-28.80901530871958,-802.3871525017179,-230.8220746642308,-192.55502730335365,-395.53228404609484,2000
1664,-303.8364157446086,-209.83027616388614,-42.601491499711514,-909.1838410535461,-335.2978536236524,-115.98125377214332,-454.6350255722189,2000
1665,-5959.260458099313,-1827.842267635964,-456.43334260747815,-1581.5357933306216,-922.4468408945737,-100.80943360643668,-471.56288786876667,2000
1666,606.7975528153789,-332.8531222296693,-11.847529104904993,-669.1178456440472,-67.61865861144008,-209.12739893807188,-333.89091711680356,2000
1667,-90.46981413577078,-332.4868612077617,-25.026383748145395,-812.1744407576384,-351.19092265342215,-200.51722158248631,-442.79379277598747,2000
1668,-412.5993420677681,-229.5174252749631,-27.46520201535565,-862.2544533652997,-512.0368384145629,-85.68017189470869,-502.20494227045765,2000
1669,-39.8612417881496,-358.9943204522001,-29.865676298130776,-750.3383304286422,-155.03588913721694,-163.16150693636976,-388.5309350687872,2000
1670,-236.2872880078327,-32.17966676318532,-20.518280325636045,-984.374152815858,-484.83244478617104,-103.16409106355252,-515.7621976259037,2000
1671,-626.2394686496813,-612.2672372550875,-54.639420953578714,-904.9855430252951,-349.14700918633383,-204.80983460515031,-406.2212647158037,2000
1672,566.5423645839172,-24.357154885413806,-36.347163906073945,-867.9931993270559,-161.43985824314382,-186.8922465808518,-410.3297040945252,2000
1673,608.0068673476268,-196.62539351369216,-22.24376966378114,-672.2313929776308,-142.06716089088977,-202.3830362281513,-364.0936689635381,2000
1674,-1950.4273248794163,-1082.7701681377812,-109.7659943069717,-963.9685828437392,-270.77925418691416,-321.6729409109948,-550.7135311342179,2000
1675,383.1603637467206,-192.6011813973334,-41.92208654706741,-717.2814009862811,-139.39483224728025,-216.6142947316215,-381.9851507037686,2000
1676,285.6572971701206,-253.75592484615316,-20.15806123975527,-802.7333495819647,-158.8785382413116,-164.49946444364193,-376.39962753554215,2000
1677,-1810.3131009538436,-995.7626619242321,-113.49568114533409,-956.4745819212047,-289.78586571152493,-254.78954485449268,-574.9396231380256,2000
1678,-191.55339885254756,91.88641530541622,-21.201425500998997,-984.6952374755264,-583.0497590340443,-113.28903973306603,-514.1018142172907,2000
1679,-68.03521589178827,-272.89447129225283,-48.053912065708424,-784.9764333830399,-205.5121372708454,-297.2450307195573,-443.588731938683,2000
1680,-1104.9263462903675,-523.8158520714506,-60.76851105908287,-816.9006155268619,-451.352556429356,-45.11596264632479,-476.2233776263982,2000
1681,503.06041716062873,-69.56769031812472,-20.858874803270293,-829.8681889968534,-199.62874987622655,-258.5951375436975,-413.2156253081413,2000
1682,28.72806974121137,-425.78412186192554,-34.698093863049586,-682.4787441067756,-93.92831982591309,-249.75475485344552,-361.55057375173595,2000
1683,765.2758620912898,-346.9097572168242,-30.007481996071558,-621.1408969371948,-40.706420983561166,-199.8567136335762,-337.09436843345816,2000
1684,-1605.494429109203,-982.6173775220038,-121.56174314454394,-775.2405697651037,-84.43324420740056,-222.29493621283956,-445.66839167183053,2000
1685,342.82011046792877,-74.27463478226235,-18.582638803548875,-865.8571833379925,-282.27738359985494,-173.07099600184262,-407.33485793252976,2000
1686,-925.2399702857384,-489.3281712894584,-77.13869268004743,-920.9129988642154,-275.0055474906768,-255.9490347467783,-477.0627504626554,2000
1687,-205.7528376064088,-594.1893729097956,-28.503180852275346,-752.9725612176329,-131.59736773922393,-394.0747578288142,-391.138933546494,2000
1688,-77.25531325892625,-283.3631015456585,-21.18568962197917,-891.8758240989249,-354.85534970449237,-168.90901023432662,-394.46175439646004,2000
1689,93.71351285577732,-307.39978129646744,-41.64206795693502,-690.8122956462712,-218.38561220171354,-175.3602456083716,-387.5697851972504,2000
1690,-236.48332442508996,-313.9880618120873,-28.70392271201666,-873.2756172589538,-302.3034074496214,-267.11709567420394,-420.84135859921855,2000
1691,40.941717091969714,-396.9417452295733,-21.136379337523245,-695.6549526918866,-122.09662255039727,-196.82195997417614,-360.9202722482228,2000
1692,606.2271567202446,-230.08639018703724,-32.66803002005198,-666.574377884647,-107.89249390337547,-191.47986979200397,-343.20243649090764,2000
1693,-118.63682393000299,-118.15329698343633,-34.22906114753625,-841.0590903441835,-305.38416121693336,-145.41141872204253,-453.4366285413344,2000
1694,353.09076719645907,-91.50707961417534,-11.697219986333948,-820.6992892353583,-219.98708155426138,-189.08674680901896,-410.58589025675417,2000
1695,117.53745785390832,-157.47508194901815,-19.90536676912159,-788.8145202262874,-249.33166436769054,-149.88665025150598,-413.24279117620944,2000
1696,572.3601296204137,-222.83139187761262,-15.720685831806872,-644.8716069960323,-94.58946914545182,-214.95394379755166,-357.2950494045779,2000
1697,-209.13711683422625,-466.066559791794,-23.860947439866855,-783.0025791085546,-231.79353796161794,-178.00236073813133,-371.7698049550344,2000
1698,-5.726474002943451,-234.92728009137463,-34.923992877794255,-874.5685315402852,-182.11501485182205,-227.02761706853528,-435.591966209295,2000
1699,-156.05835980132352,-421.88347835806,-31.54016005186839,-762.831653552256,-337.1269951943086,-235.40522733923723,-454.4746963276431,2000
1700,-119.6842219897633,-428.41419986310626,-50.690796611938865,-720.381225398764,-83.54640552509389,-182.0818905568167,-368.5936597288126,2000
1701,-205.26919782222947,-219.12151465365963,-30.614295319271626,-879.0684340020346,-361.73891671420506,-155.1341144633608,-425.0417990958933,2000
1702,60.55597900096963,-412.34823351708303,-25.92363370457244,-682.8065416885634,-115.76119796550715,-154.29457286161704,-359.2385254412005,2000
1703,-362.2759673569836,60.88995384918478,-15.242824328276145,-1055.4335020888486,-738.2177505503272,-115.29799139241385,-539.1904636469272,2000
1704,-255.39419300722037,-451.77103794749206,-36.06911946383355,-640.4182929482158,-165.8837231568103,-305.30040685684054,-365.47442384507997,2000
1705,-725.5364728282783,-545.2260416062248,-27.11985917375757,-878.7729987228495,-288.5409088101086,-271.27137198840705,-396.24071708136,2000
1706,-177.15742301912317,-493.35162167887415,-48.828005018698704,-840.0735913655357,-116.62966797849116,-266.34042722606665,-372.14019870012226,2000
1707,-205.51188253564536,-416.3879735133583,-61.83213413224335,-717.3947869124543,-86.96843068494374,-222.4225574895097,-357.4819204382131,2000
1708,350.3026343498461,-353.72525986149935,-15.5178689966462,-684.8997941100565,-111.05451501722438,-195.18457854812848,-351.42927290519117,2000
1709,535.0953168132991,-344.6389077348973,-21.605492707196237,-629.8422388154197,-57.2412337044348,-217.64510469565587,-344.737521653672,2000
1710,630.752752706847,-220.87576097340428,-8.433045031924008,-750.8054909948162,-106.58654487604451,-216.99371672237652,-362.2463777644508,2000
1711,351.89081648261754,-67.76742517342755,-15.535452664120614,-860.5412558743561,-212.94279439150935,-199.77587084559312,-402.8642393157246,2000
1712,-169.76000906397064,40.77193850769994,-36.07488813041179,-1049.6444672209914,-393.68302525386366,-309.25025286241623,-488.3355279081153,2000
1713,34.04998481856652,-378.51772387277,-37.01117795530454,-676.448704831704,-95.42829032307334,-138.14207718232564,-385.11805995404046,2000
1714,475.92022708867586,-140.5635155360333,-11.834492551407106,-749.7288723777606,-152.662665807864,-185.97893183983325,-366.4381623413132,2000
1715,11.763959071214186,-492.40655211595094,-30.64534315919344,-666.9856795836546,-91.00552913286229,-193.12243736202836,-376.6051040046933,2000
1716,138.82555105249446,-366.33460436948815,-26.55852936548222,-747.1629223163276,-185.51723084860575,-323.1709372354472,-355.888818660104,2000
1717,189.69475023685456,-373.0745183614015,-42.42102290258158,-653.3084564566434,-83.0566087935547,-213.03942620305105,-383.707072171353,2000
1718,300.4795628313583,-210.09194078445088,-34.015369091081055,-758.6249650029301,-146.08884848674052,-156.5939859503995,-401.31386250445996,2000
1719,332.52331067357903,-275.4771203152815,-42.18328295951548,-724.5471627594975,-100.75250205859638,-214.6038687194924,-352.83149114659864,2000
1720,68.1633678778569,64.81350355979251,-12.338634766427912,-991.058924093592,-456.465733702738,-196.7547854954069,-498.33080021547386,2000
1721,-398.29705771273075,-45.373371539075535,-31.08812898008779,-1012.3507674197034,-816.6585122244568,-60.75300189703723,-509.58937234758713,2000
1722,464.1902877981052,-237.74375859954094,-36.470896143971565,-621.3706165605985,-104.71914194068374,-210.78936739865625,-385.3481187824037,2000
1723,110.83426213272516,-273.85121336265127,-17.771992379780155,-870.067033775797,-235.0521608158571,-162.90622081010864,-376.5013180655837,2000
1724,294.3513478273578,-369.7968909154928,-18.026909758402436,-709.7418094873767,-83.50312376285868,-382.2711766112408,-352.17013346172723,2000
1725,-395.2152477467539,-224.5154179370512,-40.79114435676283,-892.5541464361949,-394.7356761567937,-133.28023360520734,-466.2801823615696,2000
1726,-1366.700940814267,-703.1828693240866,-52.10950861483737,-869.6758835230055,-431.47742218887055,-76.3164346865143,-452.4812000713649,2000
1727,-38.72078906676874,-172.24691212485973,-36.685792475965236,-855.7545302996946,-218.29526020020126,-156.52387449025204,-418.7426596928069,2000
1728,209.2289223744461,-155.02065266431313,-14.477393422350776,-818.602591383389,-215.37143828601276,-144.23136821204378,-384.03774991871234,2000
1729,-709.7301545904206,-448.13376594071275,-80.06145543283272,-900.8030959508534,-385.9164006083608,-201.80735908029706,-447.02385162138035,2000
1730,222.5054404096772,-381.90096190625115,-5.668613288336444,-651.8210544499793,-101.19596442359834,-232.97837683282643,-351.40598280124067,2000
1731,-253.07979603188227,-205.08543474835744,-22.046542507206247,-819.9867349675721,-356.76175194346024,-154.84922020328202,-442.7841429164866,2000
1732,218.8839385630797,-260.6707865165223,-16.08823287600733,-777.6883923323126,-197.45403318294166,-349.3692824500661,-391.60163645105047,2000
1733,137.50965527839253,-351.17897443399966,-47.46783308098492,-745.98775400316,-116.06685689050553,-203.5916455859339,-367.333174352904,2000
1734,-324.4924020776622,-579.4392216710477,-22.227960627578234,-703.2097750333139,-95.2012314344103,-215.65560157655585,-383.59901533953285,2000
1735,277.4752781205044,330.58863326199145,-20.294710399037868,-1074.691644133119,-364.1637453711625,-380.2636507674002,-516.7735376666709,2000
1736,196.9846545431507,-179.3270530394449,-18.099887506220462,-771.8693249499805,-195.44019640433785,-153.12882668155726,-397.2309652908606,2000
1737,168.67014675545303,-303.18109377041816,-34.508277312929344,-742.5781644283549,-186.2581494512801,-341.37312381981,-386.24789775950836,2000
1738,92.74454516214568,-262.9515770749443,-30.3100561321343,-844.9271059499647,-169.0667494659218,-122.0370132422643,-400.0858361755246,2000
1739,574.7237346167828,-280.52502043254054,-12.280810644440443,-655.5606933144894,-81.23351191574842,-316.5799499558713,-362.580170511579,2000
1740,184.18385815712654,-205.38406098846252,-40.93114317896618,-791.918802754443,-291.3109120412938,-163.9467431748738,-421.91222071833386,2000
1741,-734.8526952753962,-632.8377993266115,-68.89349759653707,-727.1771351453156,-84.02407440195603,-127.1920136488368,-378.7181484813794,2000
1742,366.47864241693804,-375.50687218322565,-26.79489806246299,-674.3701679988397,-65.89659812642314,-292.25587209687416,-371.9873019223935,2000
1743,62.182360206790754,-528.8072672577558,-44.53357841136273,-612.700623961295,-58.848298549013805,-208.86108294441212,-321.7634642653965,2000
1744,136.94929373427087,-390.917949298228,-17.146772128646884,-652.7850632220977,-95.2857485616302,-167.41450413449178,-369.0728412657234,2000
1745,-870.9113748380895,-579.718902469016,-45.22221853352368,-872.2255990209839,-363.07388076527997,-175.02745094828035,-457.0221263010059,2000
1746,89.49372330418522,-451.78244043802425,-22.807540689385462,-714.2970829480872,-127.27498505628846,-146.39083637537667,-367.4155303076156,2000
1747,720.3079629890564,-190.91725367334007,-7.1446965223369014,-627.5897576239632,-86.51227640584918,-185.59175859419494,-386.57970118583773,2000
1748,-332.9670500119116,-613.2073236239049,-42.584730207141284,-673.471607017806,-60.9286781666287,-250.57059728903934,-344.1091861252488,2000
1749,482.3821451319433,-282.8711404531639,-18.566360497133825,-660.1688133178149,-89.51808950661669,-171.72104692859702,-349.05254937374156,2000
1750,-497.0106254134568,-630.0743134550074,-42.47135779247494,-737.3300472673594,-92.80366210717757,-193.2611828168883,-361.9237816804649,2000
1751,-373.58136857119433,-318.20837126575196,-28.759081771702174,-800.8039164067864,-255.07088248324692,-127.62606685519813,-427.93092342939207,2000
1752,-189.03211417398242,-397.41883007749743,-14.771878902720252,-760.6191779892067,-364.8127653735903,-217.21996103349306,-447.0731036700108,2000
1753,-185.53814688904623,78.81841091155002,-12.598738220558607,-947.8724792710742,-610.4972269445486,-162.22421455070122,-520.4612287211846,2000
1754,-961.6546365799146,-569.9050865465288,-86.35982085361394,-920.6886091431236,-123.42507457931946,-258.0016459767849,-427.9584720972055,2000
1755,431.15937629075125,-276.2416648043342,-25.944485218554366,-800.6608835823787,-158.3982143312728,-138.88222907858517,-364.59002987737904,2000
1756,-271.3707530117042,-349.96246162714027,-28.776516717008292,-793.2826214434572,-307.2125224413417,-181.97409469637813,-400.88538592800074,2000
1757,49.481168212037225,-449.81895776487,-23.981432834421568,-733.1186066727678,-105.20163245504597,-275.13079233160096,-376.54064518831257,2000
1758,-865.816734488893,-751.4180235695934,-16.815261975107273,-722.0591479925143,-227.24156302830943,-149.1510839697995,-397.60715538586834,2000
1759,-193.29267526772034,-286.34289792697643,-18.11565205006608,-856.7886664561789,-223.37155582411606,-161.53265124385698,-434.20959623218795,2000
1760,-828.4817536102474,-699.0339169680933,-31.000657608980905,-720.4168404111706,-264.32544480899054,-281.12207857799825,-401.38924430029783,2000
1761,-68.6637159385878,-368.61220585841926,-46.971711843020415,-842.1073312698494,-237.0696658266259,-281.13372277206605,-418.31533882818894,2000
1762,-279.75768425929067,-405.3552414410477,-33.66585305481663,-788.0580684168644,-246.69011614869245,-232.63863488475332,-403.78495004108333,2000
1763,-2345.766820476956,-961.415900532354,-185.2819990507826,-1095.4757771530512,-265.80345334376017,-194.01265762234135,-449.130592366609,2000
1764,-6444.735213176485,-1942.477581973845,-483.9086804923907,-1598.0367283385767,-994.3063685421686,-111.08713394185048,-473.6653690411222,2000
1765,-1598.3387365963558,-810.1904123586355,-45.31827489797366,-836.957900407041,-397.37602855963,-125.68998525516763,-446.0642014219038,2000
1766,83.5844127930365,-407.0765829127107,-20.58590707960943,-639.9788209851353,-117.63092314049716,-313.032603232236,-383.3228019890522,2000
1767,-220.02003155047237,-395.24976391018976,-21.13653796697742,-769.2361638126616,-272.6266878998321,-326.24071501590953,-410.3386741582949,2000
1768,-64.32744647651712,-446.2324702948447,-28.382276955341926,-717.7483321709758,-130.66011665132237,-188.4824490040442,-365.62853474885804,2000
1769,545.0502934403248,-211.7379798252905,-21.398674414803256,-661.760971811894,-128.7315546702695,-143.49557877948655,-390.18663971339157,2000
1770,-251.05323265288587,-659.8712095358891,-30.82326343476298,-606.2628522460798,-68.44052546990424,-179.45030061349382,-329.7064613990829,2000
1771,-2193.539764507116,-929.7766599116145,-158.93242795741446,-1028.083534045756,-276.5972161018155,-175.13446882687592,-414.4113793256263,2000
1772,-320.90803031965453,-626.0778829989977,-43.627471318036285,-653.9981315830983,-80.88500809650861,-174.23490251745739,-326.0292390786786,2000
1773,-124.51641383333967,-483.17048059367755,-19.10464021759908,-703.9839528582114,-112.9854774867947,-209.3062391261051,-334.9532766199662,2000
1774,-168.02514226406635,-572.8487012683688,-28.162116412984645,-674.022443345241,-107.96643053938675,-329.49610594571385,-354.1830473063716,2000
1775,333.38939037289225,-253.41326704960557,-16.580818554612712,-706.931216308309,-154.69848349861894,-152.1309768034515,-375.287491379686,2000
1776,-205.3436432919727,-198.46493507567757,-23.22503499578098,-976.2088539807677,-787.9764187201757,-58.824333292357615,-466.05404327649677,2000
1777,197.3443750267021,-71.91835891709601,-23.832667574302608,-933.9209463729611,-251.47740235207192,-183.68008280707843,-447.1738370607361,2000
1778,-394.4700448549752,-542.3662119869828,-48.96457267576405,-831.3250944816161,-168.34930697155477,-373.41524405456056,-409.1727683453014,2000
1779,338.9993625691474,-426.93879254039643,-36.936931912874385,-560.1929978110044,-77.67778580109336,-205.59775676437485,-350.8486046262088,2000
1780,493.27792479728186,-257.7316883569356,-22.11445430201589,-686.18511077556,-109.79076032076425,-288.7073347523124,-351.7013918902016,2000
1781,-253.59260007051577,-386.4756444351105,-27.91376371771382,-906.1018646873932,-623.6691740844527,-152.89074659680003,-467.15570148655394,2000
1782,-787.9499726629507,-691.7110277516795,-19.53879652535,-824.636958157456,-308.804006559795,-134.71791524379663,-442.90635216506547,2000
1783,-540.2096034240158,-421.0854903631684,-35.913475711946326,-928.2917108478189,-480.00587339003823,-98.63378117512173,-449.0983159399449,2000
1784,-825.1953353418381,-555.5904530348527,-62.83814967177139,-855.1118750403881,-279.5505809780453,-95.92539720348394,-410.63239933150635,2000
1785,239.32560656268416,-471.06246627464867,-34.55086816523766,-566.8273589931713,-81.89915427911957,-185.76332018850567,-338.72375039249334,2000
1786,201.12558709666786,-88.42828621805317,-19.924747450471102,-1000.9339522974255,-428.8174643003819,-220.79558457222697,-441.90325666332717,2000
1787,-452.92629534240814,-561.4775168438275,-41.57159719621516,-767.7923710619516,-240.7829090808661,-204.25632468905602,-388.51246516149166,2000
1788,-723.6177198833973,-495.1860403890374,-32.267582275609044,-876.9982391593726,-497.91699054164883,-183.32105207907804,-438.228046632449,2000
1789,-193.30641337355803,-490.8999441719632,-40.36743885615373,-645.6754529222923,-158.49449595173294,-191.38489325602598,-367.92683306161257,2000
1790,274.8374767978212,-385.9031600235489,-29.731107457235787,-723.9344990983124,-126.14891607601699,-253.26931264426918,-364.4430263426149,2000
1791,-1103.3616058457787,-794.0784037435408,-30.568949729479407,-708.7417688249081,-282.90163017159614,-174.34387376800854,-443.16617506377514,2000
1792,8.757381705162732,-371.93666080280735,-24.954517189417835,-707.8630094096126,-136.38350793807055,-192.18529273498174,-398.2994548014842,2000
1793,114.2161336575048,-289.8648690619495,-11.306843461621712,-800.3733752580935,-166.05283447714177,-240.92733598440196,-406.84688604050666,2000
1794,-496.86919438276675,-459.0583639547915,-40.60456469745864,-770.4088519409139,-310.4769950933023,-217.17039547848094,-377.69597494778475,2000
1795,415.0117514654237,-184.6883050849205,-40.21101493663944,-842.4776994804575,-174.3224569039047,-235.43276512072657,-415.10583148393647,2000
1796,-590.2965484992499,-253.1672546474024,-77.14150885021893,-867.2958739459574,-355.7127606887824,-198.9930973249957,-472.79670538304003,2000
1797,-1191.5110900062416,-620.5214447807898,-121.40382390424631,-761.5641568457679,-126.99567960654072,-227.54495071444572,-399.12653270673326,2000
1798,-548.6103811339202,-582.261755657639,-48.792658628856614,-847.7266025620421,-281.95198260390333,-319.40450768677283,-421.2058678845866,2000
1799,-134.83364175431532,-43.01449448010687,-17.409710215982738,-959.5750739719585,-588.332581662345,-137.02248450893913,-500.0986978826122,2000
1800,478.7470804022723,-40.41004819923912,-25.325427622792617,-849.7407934007675,-245.33838591609276,-145.67259573563666,-408.83574407331724,2000
1801,-286.81841067788696,-777.8574305880205,-28.449652829437536,-697.5297780854091,-82.70177351227888,-323.3006768603763,-346.78526867660634,2000
1802,361.9445805554185,82.08936956005952,-24.817324021193482,-970.8677107141135,-312.1538724866726,-212.6587891118651,-440.13936797768844,2000
1803,-133.9693673066213,226.8596629906861,-21.105434546885334,-1094.3444223509587,-479.4329927316117,-197.9257972896167,-500.82922632854576,2000
1804,51.85004538379518,-221.89842045242366,-21.55490380413498,-811.1098225166722,-275.0643563292732,-219.14344362642763,-427.6233632751169,2000
1805,-196.29410696349805,-384.61778907562143,-45.224549091925056,-772.7140996119365,-231.10972843041736,-169.59452341852855,-393.4618414204072,2000
1806,531.4046514745133,-329.9096500412662,-31.119113567783078,-632.204719333583,-67.49638904977002,-181.25114059289086,-339.1658404324676,2000
1807,161.19520564865203,-303.5209158551837,-15.86967440896837,-742.8432418846398,-254.42523380527132,-233.8094641384108,-388.87457177396607,2000
1808,-220.45573261512334,-292.02318987703774,-29.00273885844664,-818.1984493437035,-357.6155611383483,-217.96383239169896,-429.3247792470233,2000
1809,-92.90021015390141,-341.6533319746776,-33.53171224379614,-725.1136522454242,-170.97868495070685,-139.4632286202732,-375.05824858459266,2000
1810,-585.1249667065108,-508.6672769735991,-44.60131008401864,-818.2564317723356,-314.23970993566684,-109.49800955746761,-400.90736840371795,2000
1811,435.2467037121879,-241.07024625151817,-22.974082515739084,-650.4241654082589,-187.7373959598096,-334.8234427470399,-373.3659912918616,2000
1812,-3908.6920051523175,-1413.2044315536116,-283.4054099921711,-1218.059859505867,-589.8356336029539,-237.24489277147183,-394.87932228009487,2000
1813,357.16317276790215,-249.8063412312674,-23.574323455048802,-677.0862827855101,-126.85253672834757,-274.70457431514683,-368.48847604046466,2000
1814,-192.07412245129743,-162.77300430955984,-15.636810371782065,-908.4047872018394,-311.9631094924839,-155.52672001067572,-422.8556417429525,2000
1815,99.44896380715133,-511.8655809821649,-36.33431901263296,-614.1297535173129,-94.5941871881205,-334.7633378437661,-335.7129779098387,2000
1816,2.450833063156022,-113.66363027186178,-22.81581018899402,-935.7814878157545,-459.5453706068882,-141.9839930761846,-439.53602549949045,2000
1817,-51.446088141768854,-170.78681969597974,-16.889716937813404,-899.7277361399961,-437.6268234088078,-275.18993502618366,-454.47907059856124,2000
1818,634.8424845256314,-251.76037302249344,-22.382119729106883,-723.4170117511982,-106.50215509417008,-145.82453504064915,-349.76651446627284,2000
1819,-548.3005116791003,-560.9032183069513,-97.34482999470002,-688.8744731526656,-86.5857605607684,-212.64165920930105,-396.77640951450104,2000
1820,-1640.9572851417759,-1097.8778531188218,-32.56048439795884,-821.484122275575,-247.91644623239227,-91.76973578413954,-508.9742642600346,2000
1821,25.250324487758313,-495.5486412973495,-30.420792389852444,-665.1944127890106,-92.04093714717608,-219.0318338112892,-370.19912659681944,2000
1822,-219.7059357590631,-355.44329055995456,-16.066429253561086,-808.9990575226553,-336.28631030728167,-186.92443257458345,-385.35160965024727,2000
1823,-51.707628327388626,-372.17473545755473,-22.78629037189037,-769.0832559304938,-166.38923087752715,-151.40361946454283,-388.06036984268314,2000
1824,190.0997584795037,-250.3610759463466,-29.843448390572,-764.4694571303271,-261.3965632138386,-159.8155113069204,-379.125087517889,2000
1825,561.4708280903378,-346.82137001850083,-20.887434330734877,-682.5627914328581,-98.63621153276883,-315.3483034754681,-329.13561637323744,2000
1826,-1530.2922360177756,-881.556628592674,-69.10626399925097,-828.8864203980094,-336.69815124838186,-258.3222140397596,-443.6560574770212,2000
1827,-577.003453058476,-530.4797751058477,-37.09021045253329,-741.9153422959016,-271.02845349209525,-204.70313946398292,-385.5840828013755,2000
1828,-218.6135559282999,-443.78669607094645,-22.044576004015028,-710.4380279189802,-211.88708581803587,-207.96043391418323,-382.2393502865647,2000
1829,76.65440387893418,-276.3505388632208,-21.78045077199678,-772.6925323796236,-128.71312820229173,-193.41340594060765,-367.129292039482,2000
1830,-125.63794039604889,-401.86536658659145,-25.512669861539052,-821.1289249060671,-133.84734049871471,-207.47927543798693,-378.9923828276422,2000
1831,700.2001682183578,-300.650984053795,-17.195023150453846,-685.227664419413,-97.14512075254673,-373.0662906713046,-337.888838604962,2000
1832,253.66197073401858,-306.74181148173386,-32.39489702344127,-788.4975550911959,-144.31130672305991,-257.50622491892483,-354.512434809419,2000
1833,-751.9350799747272,-566.0522721004417,-25.329353644607007,-798.4922539343047,-274.3579462891073,-183.17426288619745,-380.5367681013309,2000
1834,142.89829284763192,25.292443798598363,-28.553994556554855,-995.5769987441397,-381.2980968196435,-211.06038484405832,-438.06613229180675,2000
1835,-867.0396509683501,-497.4742736006991,-75.18747466622436,-766.0940169921819,-113.560410099374,-350.19524581387384,-450.964740479487,2000
1836,-479.0817295514108,-748.2305074245356,-51.22066451561079,-592.5650558184924,-60.12976719844128,-182.58690629630004,-366.2211648117213,2000
1837,-1774.1789703906086,-903.3880666733766,-32.8383659471375,-839.8884816806546,-499.4314983005643,-92.96500384119673,-476.8805353612304,2000
1838,-147.95393731228944,-204.14774850479262,-29.653617161699078,-857.8858470784709,-368.9367139686547,-206.13333996051682,-435.7578334048091,2000
1839,-301.66714612841537,-434.17938485587683,-21.93571307642365,-727.5148505706184,-249.97261424111406,-190.70026178685717,-385.074110404459,2000
1840,181.40825543643496,-65.23249732259413,-8.91704449678718,-840.4992351991815,-373.83019218629124,-174.828431757065,-449.421743749516,2000
1841,54.10168609034554,-148.2468540876935,-32.13209803377939,-823.4834131904516,-295.6271367015993,-288.87701694623763,-450.5998609598123,2000
