index,reward,circle_reward,radius_reward,los_reward,tangent_reward,turn_reward,altitude_reward,speed_reward,robust_margin,smooth_penalty,safety_penalty,steps
74,-19.299483158979424,-95.0399697180124,-166.38470888905542,-98.72323875531349,63.01023307509646,26.668425262983604,40.37335138373421,88.50035090913181,238.79785185265138,17.479393960942417,5.824948216151246,250
75,23.31162164995222,-51.262225799273914,-113.3486452890772,-74.2493289015279,127.38124540273886,66.60487326960613,90.26619464909423,141.23570232804752,230.86933494984788,17.86335095019475,2.1401330984427203,250
76,-98.83820880953833,-139.24105510949636,-212.37724561176915,-136.84540091491402,9.04997843483208,-4.643646825020899,50.017962893557076,-61.57237995003269,108.99434640571164,16.01010743737687,43.05361236517876,250
77,-36.96318974292521,-49.715656350681876,-76.46924927839896,-62.74787225706176,17.479792959637482,38.54079333158788,-51.31783643222768,142.12234627947188,204.83990544467065,11.449503331904278,28.335737073901655,250
78,-43.7627267289358,-61.417501597896646,-99.77631947383409,-59.0853229741897,11.382352932492218,30.860437458629207,-23.250423301685817,-37.52820470247751,117.11893535013765,12.002337678612715,9.247376687249737,250
79,-14.854530632569071,-48.67255252711071,-72.82567403393158,-59.703940325315735,20.238953794876963,29.77606472591217,-36.08582909502142,106.75064251041361,210.50493896415736,13.603780760685394,2.8679415599215896,250
80,-12.663918366516084,-3.2224391204195126,-27.063490446157356,0.9968626570816632,33.67312031884803,46.64983049134275,-38.86687421557526,15.632889897223572,143.15153954921576,13.409199528491284,3.4072661612254707,250
81,-121.16455238405,-126.26298686233807,-168.0864014117702,-112.09545988372497,-113.44041383336936,-14.043177761122218,-40.62495496387223,76.95574756952217,188.02741204092843,11.880714159112468,71.40857057173503,250
82,-29.741450002733185,-75.84793918132712,-120.11006931832839,-77.9696062379838,14.514114302171922,18.32614387988712,-47.136715387763545,107.0977357973589,190.83720772017838,11.497606936287402,4.79587988605671,250
83,-76.01130042358209,-131.84465034627695,-188.56783779413556,-128.40138581183058,-22.52879839058066,-22.15508719427053,-45.292748005702045,86.82694560744339,192.12162154640353,14.063880852863962,21.23419960691427,250
84,4.334672011771293,-88.04579863461953,-169.39545214034487,-101.21809344568861,125.41282265850091,56.827907493626256,66.67846131904692,143.6157680216478,234.27276828772935,16.10773370703169,3.2133376833024925,250
85,-29.126304309562645,-116.66710633379245,-208.12827546250256,-131.98183964268765,135.40575418657588,-7.163091348442247,49.987510482398946,74.36151621880889,182.66287604751642,14.136859593396663,3.439672284582419,250
86,-46.695674744476406,-55.67396653425512,-80.00253653788617,-51.571424244364216,-27.83023990667489,41.263101180172214,-42.18649297527555,-52.93898850424631,115.31132856254234,14.453466524296267,7.215642536652229,250
87,-39.862808583487556,-103.17356963462252,-158.07248860078144,-103.07378410011069,2.792016937959097,24.48610058800913,-29.20443038859418,114.60117396719335,220.22350582382265,13.087300578555643,12.133034514385969,250
88,-19.531762094980746,0.10443605533982325,2.241950351072079,-18.41288278607358,23.825206936832675,36.21960253161393,-34.34489643646082,-24.126240885224938,131.35141509248922,14.074874407926854,4.811753090879794,250
89,-79.21081090325958,-96.98470175186293,-172.3212757002248,-107.20078979622137,96.5724469755072,30.18087690827295,-68.26415192163499,58.24808948994625,185.26269083386177,11.47895691182634,37.813794480034765,250
90,-31.051549856311873,-63.602935409065516,-94.75752540242559,-61.36603228124039,-10.154906773423555,49.92480617879793,-27.44853527390532,29.316362711990056,159.43240703585113,13.621492873369217,6.972874010528166,250
91,-26.48013977975851,-77.32892254434019,-148.83480988126587,-94.97278126333238,120.4898914841028,42.03055074952944,-28.044904944991735,63.07038007361243,193.20902361349258,14.27531765456524,1.93418838075906,250
92,-40.77789222143562,-123.58530179976381,-209.74292927518812,-126.00649050635646,76.1582384670249,3.1388874051727247,35.739857720558746,98.72324773303417,229.66607390707168,13.579143247137901,16.738359443195776,250
93,-89.22879879256087,-138.5723679189678,-150.49071637820737,-147.35206755321315,-96.1662811086816,16.29425384095676,3.4339586761475855,-99.51639875697633,78.0943603870783,11.849886446180816,22.98529011201173,250
94,-29.097341297913623,-89.59293941855535,-132.00215626590645,-96.18783152252824,13.350869739043077,38.78138454171685,-22.07368746310849,95.19163557679441,218.36688546039514,13.077016303069362,7.548470984008669,250
