index,reward,range_reward,closing_reward,los_yaw_rate_reward,los_pitch_rate_reward,vertical_attack_reward,gimbal_center_reward,terminal_reward,steps
4765,-8975.883252901911,-2999.999999997911,-705.8103970506022,758.1753600072544,2229.5671780086423,-67.09286003869515,1663.246385397469,-9000.0,3000
4766,-8766.101061208263,-2999.9999999972765,-438.8932856723294,1250.9196196919042,2297.479851760154,3.9710108099666748,1744.407062461424,-9000.0,3000
4767,-8824.1296934447,-2999.9999999976694,-562.5849273124448,1009.1623276448424,2433.8949999055567,-7.651803098093769,1706.4422161505584,-9000.0,3000
4768,-8975.798011202736,-2999.9999999977363,-720.3243965260797,740.8784402946081,2258.75040003875,-68.8736027716435,1681.1256512042708,-9000.0,3000
4769,-8834.877968094135,-2999.999999997441,-556.7794868775131,986.399163958621,2416.2460072200247,-3.9197385234015414,1650.1248305080665,-9000.0,3000
4770,-8949.808218685685,-2999.999999997531,-705.2744477359716,809.3366413045431,2276.45738757175,-64.25112393497898,1705.8438846728575,-9000.0,3000
4771,-8735.46623814544,-2999.999999996514,-360.63537685798855,1265.3165521714016,2272.884134791597,156.69641294368884,1724.9689226854166,-9000.0,3000
4772,-8809.147561947348,-2999.999999997495,-454.89154845844433,1029.5877544801983,2371.632183277656,43.809289763516475,1587.0539128791002,-9000.0,3000
4773,-8785.27744759202,-2999.999999996849,-520.3808164264907,1234.4730921621415,2335.0455238541035,-41.74742058592785,1742.0844512885312,-9000.0,3000
4774,-8774.380119907553,-2999.9999999967276,-495.04475517567664,1282.1941261319507,2292.272777644723,35.69686458323938,1659.7775593849187,-9000.0,3000
4775,-8946.642085971025,-2999.999999997601,-699.3450259118305,821.4583504114618,2272.5511685854553,-65.8199861458819,1704.4086860529153,-9000.0,3000
4776,-8236.001895980251,-3000.0,-507.20262503275137,2809.4395664992235,2487.389890112044,1220.0194556036363,1849.7143776108474,-9000.0,3000
4777,-8595.00862135329,-3000.0,-475.73279287729144,1858.2019756756556,2330.7927104373657,371.60602495808394,1532.9584354866467,-9000.0,3000
4778,-8224.197198508613,-3000.0,-502.2928172443515,2823.894151741276,2501.8179775520002,1251.4388289021535,1860.7656741887154,-9000.0,3000
4779,-8232.920626790641,-3000.0,-507.65765306463356,2810.898934830654,2488.1431188666274,1247.3096061809963,1848.323128788462,-9000.0,3000
4780,-8245.616493820608,-3000.0,-516.1377915608879,2793.5121872273417,2491.021673098169,1192.8753242449982,1813.6183450276608,-9000.0,3000
4781,-8258.399088404734,-3000.0,-521.3438450160272,2778.9957703720047,2473.7743568062797,1152.6248040723865,1815.922469381166,-9000.0,3000
4782,-8257.130093093807,-3000.0,-521.9333319353201,2782.6803205594297,2475.467866253403,1157.1093777178835,1809.3480792760643,-9000.0,3000
4783,-8609.225673020313,-3000.0,-497.6154019944094,1806.762700864385,2330.746547958295,385.5199875096059,1572.9560997986182,-9000.0,3000
4784,-8250.647904901592,-3000.0,-517.1461793839696,2791.712761825269,2482.073291463094,1170.2433582849335,1814.6837906569588,-9000.0,3000
4785,-8583.296686721758,-3000.0,-462.1381830446111,1891.6440603227616,2313.680927871878,406.7331038254821,1553.303393193554,-9000.0,3000
4786,-8274.261769372744,-3000.0,-536.6536719053208,2750.6846777805376,2478.2802933870717,1091.6423151125118,1808.3857458610175,-9000.0,3000
4787,-8250.002375526316,-3000.0,-517.7127946096962,2790.1361729535442,2477.874293829725,1185.0774585884567,1828.3687458635686,-9000.0,3000
4788,-8531.501225268597,-2999.999999999977,-587.4382037292088,2840.3022228594004,1604.8499132844627,1012.646969167899,827.6546807020545,-9000.0,3000
4789,-8252.455456923033,-3000.0,-519.7437881104194,2788.9772696103055,2471.725947493529,1194.967494516141,1804.350613338954,-9000.0,3000
4790,-8263.814652102157,-3000.0,-532.3414806284218,2763.050475093117,2484.769283027214,1135.2035635721322,1819.0040988514236,-9000.0,3000
4791,-8242.98470863555,-3000.0,-515.5396824334626,2796.236719836808,2488.1895614269806,1204.4685446577141,1840.7130635880853,-9000.0,3000
4792,-8275.134538112072,-3000.0,-539.1924808515066,2751.6720609553613,2476.7998772036995,1086.5316172126597,1815.704608256998,-9000.0,3000
4793,-8271.867996359577,-3000.0,-535.2302809011646,2751.4092839590007,2486.4966530714873,1084.9205834497225,1819.9557564879258,-9000.0,3000
4794,-8244.936137964838,-3000.0,-512.7356901949066,2797.9017012473396,2486.1675614879423,1186.2532573904582,1826.3695777289931,-9000.0,3000
4795,-8243.313870963459,-3000.0,-513.2154470426983,2800.7904172300764,2478.0966456466726,1222.4616267808055,1813.575571166069,-9000.0,3000
4796,-8247.3437942487,-3000.0,-514.384867771325,2797.1775692873066,2479.2101939055474,1192.1024812539083,1811.3052544949223,-9000.0,3000
4797,-8251.903570317852,-3000.0,-516.7786681588711,2788.3746744610307,2478.891142599395,1172.5032865578419,1814.5837057999408,-9000.0,3000
4798,-8259.126703971528,-3000.0,-521.1434998264048,2778.5531484143107,2472.8983758797285,1154.45631771076,1803.0747677029701,-9000.0,3000
4799,-8238.873766914305,-3000.0,-511.6634705499463,2803.94992382132,2488.275348909552,1222.0907152785824,1831.6465806882295,-9000.0,3000
4800,-8267.605902477737,-3000.0,-415.4281570661184,2928.865476303481,2190.964656291684,1183.243508065513,1700.2654517748051,-9000.0,3000
4801,-8625.010263426282,-2999.999999999729,-559.860419938016,1499.5701002931041,2685.3280737692153,53.83999724668717,1991.9335171829682,-9000.0,3000
4802,-8685.501699174269,-2999.999999997446,-666.8421643130923,1688.9479537611237,2367.298222070362,56.379041992631386,1908.068677230967,-9000.0,3000
4803,-8248.071511478012,-3000.0,-509.42899350640965,2934.0818472873793,2438.7764307333405,904.1323274249997,1885.844549921306,-9000.0,3000
4804,-8469.002217803492,-3000.0,-426.75213037466864,2151.047663165624,2477.5657307498122,304.3944499532244,1842.2326790277425,-9000.0,3000
4805,-8602.374754648927,-2999.9999999988545,-547.24607670396,1744.6434789907207,2554.6015121641594,54.622120281327454,1833.6658770898048,-9000.0,3000
4806,-8426.48658466562,-2999.9999999999673,-483.8556627609992,2884.506901036186,2122.3170355162,416.4140505769296,927.1924913344909,-9000.0,3000
4807,-8238.058224974377,-3000.0,-370.53810918079853,2923.192997067024,2311.741851893809,1066.9835200445857,1755.7641094793462,-9000.0,3000
4808,-8266.425353640458,-3000.0,-343.84065957588217,2937.3712369708674,2250.454497655549,919.1353702291502,1582.0938264904448,-9000.0,3000
4809,-8696.080170249445,-3000.0,-627.135076362403,1390.1892241977105,2586.500344261224,80.46141142700765,1839.612210093517,-9000.0,3000
4810,-8229.779107321227,-3000.0,-357.2035488559827,2899.8528265126056,2449.0807219560897,810.3670513803705,1823.379752673658,-9000.0,3000
4811,-8454.971923799592,-3000.0,-425.99662466334723,2225.4721332227077,2459.9590056022307,314.832309383071,1825.611237266202,-9000.0,3000
4812,-8241.402141582472,-3000.0,-434.550600936442,2901.9666909418756,2333.6368955947087,1156.8483036024886,1813.2062302649765,-9000.0,3000
4813,-8647.220795788164,-2999.999999998749,-647.3181891956141,1709.8116979651213,2476.178165722853,58.25991294587966,1953.440220776837,-9000.0,3000
4814,-8643.982872664077,-2999.9999999999995,-662.2825516503092,1454.3141075157373,2723.4765705509462,140.13904808881412,1965.625443741771,-9000.0,3000
4815,-8487.608278741134,-3000.0,-426.8266479255801,2109.032616440362,2454.4063230786437,297.1775522784884,1797.740320972083,-9000.0,3000
4816,-8228.229603982196,-3000.0,-366.2549674790675,2899.732997835927,2464.393876043985,816.3346576281834,1812.9534543756995,-9000.0,3000
4817,-8225.612357893617,-3000.0,-362.3878487209037,2905.5759888294237,2458.5528029897782,834.4452215412659,1810.5058721732573,-9000.0,3000
4818,-8228.530037473212,-3000.0,-367.110388018494,2893.5300080915545,2475.370080010148,797.2232180084136,1826.3622541196316,-9000.0,3000
4819,-8267.254499332508,-3000.0,-413.3298978194132,2932.4368128171604,2193.81497916981,1167.3064031605036,1698.2721150243297,-9000.0,3000
4820,-8240.77203075028,-3000.0,-383.23349480341665,2923.240558771714,2296.970796685739,1131.593004838496,1703.8796441782197,-9000.0,3000
4821,-8265.729614172562,-3000.0,-411.514990683911,2932.598339899258,2190.3568818247845,1190.9032092378282,1688.6881890807454,-9000.0,3000
4822,-8449.377562990756,-3000.0,-442.6997484574808,2227.181170029408,2484.71411192938,321.6827607321321,1876.94465791474,-9000.0,3000
4823,-8317.608367605255,-3000.0,-434.44083295978083,2888.2209482869775,2109.033937001297,1125.9387776693184,1494.447641379872,-9000.0,3000
4824,-8563.348365723681,-3000.0,-596.4505024382482,2190.220231634657,2236.9168405893515,352.6405365376193,1640.4560774796082,-9000.0,3000
4825,-8600.624908867288,-3000.0,-664.5968717688108,2102.1513688759364,2239.1589186022156,327.94962024400036,1683.3781867612493,-9000.0,3000
4826,-8599.043910673174,-3000.0,-640.7267934694758,2119.9797894486587,2206.3967396633147,332.5782592025835,1662.846537047442,-9000.0,3000
4827,-8565.676810608042,-3000.0,-478.99734596253876,2188.767155045499,2140.2875311633293,295.16931144147543,1615.8499317743124,-9000.0,3000
4828,-8881.898079999255,-3000.0,-913.527281798488,1105.9740942828726,2398.2317006606095,78.7871872316494,1769.2071624558757,-9000.0,3000
4829,-8559.263169954878,-3000.0,-596.4217017824784,2194.5190147001063,2239.3393082786147,354.49718490830253,1686.0464493441334,-9000.0,3000
4830,-8592.353262748833,-3000.0,-615.0205667811193,2131.350123316074,2202.373437870944,339.0654104588729,1625.0295509574612,-9000.0,3000
4831,-8551.79535819482,-3000.0,-558.0181496956418,2221.204954341279,2203.519817847456,380.10590877031103,1643.6892305958017,-9000.0,3000
4832,-8569.459087919706,-3000.0,-559.8629781641123,2162.1577571484063,2194.9699409504533,369.5285860014826,1644.8904139161866,-9000.0,3000
4833,-8595.093120489979,-3000.0,-617.9890197524578,2112.9169886182617,2218.484118774225,324.94459089650377,1623.8703877352677,-9000.0,3000
4834,-8595.403947922154,-3000.0,-614.1837930570945,2110.5604068347843,2211.280115877175,327.6431560565449,1639.8824271001915,-9000.0,3000
4835,-8573.724999135822,-3000.0,-609.4400706961237,2171.629856092564,2230.669609126732,338.523446807554,1642.7280299571175,-9000.0,3000
4836,-8634.30608731334,-3000.0,-800.043962741686,2106.6170598469453,2263.6054163718068,289.7183196929031,1597.5847496577524,-9000.0,3000
4837,-8866.89177716336,-3000.0,-871.8874842656946,1108.6119610822823,2395.7132718210573,121.82501892202963,1782.8132254282991,-9000.0,3000
4838,-8602.320086490905,-3000.0,-614.074754501142,2085.131240679506,2224.954683176764,293.9635504241261,1624.8175564288877,-9000.0,3000
4839,-8657.569174442371,-3000.0,-825.5359681520501,2071.638282745841,2236.283172486859,295.126775164375,1542.912622836609,-9000.0,3000
4840,-8511.021083282729,-3000.0,-569.2302542592311,2155.3005265075954,2533.553980699208,61.30132646898524,1882.779267259019,-9000.0,3000
4841,-8595.843332239248,-3000.0,-671.7237801991673,2134.1783194110844,2240.7080438046046,319.1466394188951,1669.659677898075,-9000.0,3000
4842,-8560.400083908933,-3000.0,-459.14744775400044,2190.5436499691514,2135.300947540554,301.06802662661096,1629.715949740619,-9000.0,3000
4843,-8587.874947161083,-3000.0,-616.7393149996382,2113.292946098531,2234.2976966329356,326.03196552664076,1682.3507526121268,-9000.0,3000
4844,-8603.002048000937,-3000.0,-659.2346374126276,2138.1442149227933,2198.0558132901238,325.16926624789966,1640.1866316439778,-9000.0,3000
4845,-8567.409959937457,-3000.0,-628.8970703001888,2196.5991644105306,2253.9744069252533,323.54409600442176,1660.6654042713487,-9000.0,3000
4846,-8607.512184860025,-3000.0,-641.3240184630388,2102.583149064768,2215.1395653752124,293.9777886995566,1615.0869847111499,-9000.0,3000
4847,-8770.857986465882,-3000.0,-731.3653548725023,1353.5972314800026,2395.4229278105627,114.71596401031388,1868.6652814551012,-9000.0,3000
4848,-8826.499410145281,-2999.999999999701,-351.8828126436824,1445.502239089454,1864.3007566363594,9.99545298332327,1252.0040123323492,-9000.0,3000
4849,-8619.402184641778,-2999.9999999996694,-314.2107981934017,1854.525682902174,2079.8118216221883,288.07516663884076,1659.1977834967286,-9000.0,3000
4850,-8661.778303758654,-2999.9999999996817,-276.9736895236716,1735.5127478641957,2011.5517392013746,213.74948088840364,1680.4991348475255,-9000.0,3000
4851,-8834.043732023465,-2999.9999999996467,-354.08908154761997,1458.6864151505952,1830.3809679474982,12.153531849859924,1206.9224483870794,-9000.0,3000
4852,-8633.331204206324,-2999.99999999969,-311.4140558633086,1798.8498139134977,2114.9323300564083,148.6622245575836,1744.6846438452492,-9000.0,3000
4853,-8912.792761960434,-2999.999999999614,-423.8278409913514,1139.5794158947701,1880.8518947623008,-9.410200795834252,1299.2685079857547,-9000.0,3000
4854,-8730.923356953535,-2999.9999999996444,-341.74387452790944,1601.0939051288017,1957.0086447846975,128.496543937319,1686.0181312022369,-9000.0,3000
4855,-8621.498836131002,-2999.999999999661,-306.25661190464524,1814.447286516405,2105.5715766011776,252.05156318041713,1719.861345195701,-9000.0,3000
4856,-8829.880484027643,-2999.9999999997012,-355.44509232539394,1437.6603990146762,1864.0436308276592,11.524664949190257,1237.298089465855,-9000.0,3000
4857,-8635.686775402804,-2999.9999999996726,-275.41753779958714,1895.7427796704128,1933.6525687701874,328.95349882754715,1569.2640032102847,-9000.0,3000
4858,-8628.361420425232,-2999.99999999963,-312.4486669921571,1809.3918557506208,2083.5345844971966,294.9684347068724,1656.5414104527977,-9000.0,3000
4859,-8848.621567290338,-2999.9999999995784,-362.6383402172346,1400.047247562141,1843.9566548342873,6.950813723112214,1183.1123282854326,-9000.0,3000
4860,-8652.31923686606,-2999.999999999662,-302.260035125144,1740.3780953464673,2081.2699585925684,186.57866990833878,1687.3954325541974,-9000.0,3000
4861,-8617.999074830293,-2999.99999999966,-279.1997793722372,1861.6137565974288,2033.309618441838,333.69594711760715,1617.1533499554173,-9000.0,3000
4862,-8628.890671758525,-2999.999999999649,-285.6467591352999,1824.1324282613043,2051.123981169122,244.28458636702882,1703.4910706774629,-9000.0,3000
4863,-8635.7844143388,-2999.9999999997062,-320.58888089581933,1792.9460604276144,2117.0595196881645,156.42247639008536,1742.2666041866562,-9000.0,3000
4864,-8828.904507999572,-2999.99999999964,-346.0521750869892,1460.363082018162,1842.4380367169656,11.018188195423003,1207.4785341052589,-9000.0,3000
4865,-8839.161180493378,-2999.9999999996544,-416.1639698106057,1271.7306802138328,1983.0445881587132,50.16014706473119,1491.1218629045468,-9000.0,3000
4866,-8832.769119872537,-2999.999999999636,-352.35622912015737,1432.9096646040923,1857.6209686560971,8.53727316595567,1224.305916343821,-9000.0,3000
4867,-8944.934702002865,-2999.999999999675,-379.494033450519,1176.4118130302688,1730.0129116601179,5.746752449255508,960.5451370914476,-9000.0,3000
4868,-8617.264818603033,-2999.999999999706,-309.0641241472038,1852.4892297782328,2081.8775398684875,295.01341781829444,1663.2240939033063,-9000.0,3000
4869,-8628.760663568013,-2999.999999999667,-310.64838679718497,1814.182405869525,2114.670432131229,152.63611692917436,1752.1331290031414,-9000.0,3000
4870,-8616.483334915874,-2999.999999999631,-308.4060466361383,1852.0001428854314,2078.4996055593324,298.6715616736462,1686.9404096526134,-9000.0,3000
4871,-8833.686671104591,-2999.99999999962,-354.42206007451887,1436.1334817783932,1852.8610030997431,11.355528971052614,1217.607880906879,-9000.0,3000
4872,-8630.036713556552,-3000.0,-822.3539875700992,2399.941096311357,2006.8365962069956,392.48919975426287,1409.0535456089021,-9000.0,3000
4873,-8697.517563768153,-3000.0,-680.7062769036733,1726.2271775165952,2241.029429341103,331.810131320727,1610.586878216273,-9000.0,3000
4874,-8633.777753321488,-3000.0,-795.8685613806497,2182.549055650457,2182.5587471493923,320.73394470241146,1550.6286853532858,-9000.0,3000
4875,-8608.192334763318,-3000.0,-773.8717771495479,2121.751192678945,2294.083956848171,334.75813503153626,1685.2128472581458,-9000.0,3000
4876,-8631.64983658093,-3000.0,-789.0378810429946,2211.1283543403847,2152.095988196272,326.3223685137805,1558.2635161845926,-9000.0,3000
4877,-8596.231274195761,-3000.0,-784.3196664575917,2214.0568987932447,2261.4732583814134,360.078912738404,1637.406335165885,-9000.0,3000
4878,-8676.509121417834,-3000.0,-523.4824408556215,1709.4964102881513,2233.5985774629203,284.8518474966832,1485.9736515519212,-9000.0,3000
4879,-8555.535024325141,-3000.0,-749.7936405606902,2326.3643818686655,2278.7877939938207,349.50570999472683,1684.5671240594606,-9000.0,3000
4880,-8641.471147738339,-3000.0,-796.412503096422,2088.077900620937,2224.388664300832,316.19995234826104,1661.1176437749652,-9000.0,3000
4881,-8541.110018018617,-3000.0,-728.401217472053,2234.107437753147,2377.471144075282,366.4167127731105,1805.714865171115,-9000.0,3000
4882,-8662.700442222069,-3000.0,-836.6221103282193,2033.511624245651,2232.291695574737,320.19886786979606,1645.5236142566876,-9000.0,3000
4883,-8659.951348513034,-3000.0,-820.3786941803651,2225.6430195900507,2072.469491811969,344.8951736943948,1418.0603596862375,-9000.0,3000
4884,-8650.30759357121,-3000.0,-794.3038870378515,2109.1085460324402,2171.077354997502,321.34802991151156,1618.918401590353,-9000.0,3000
4885,-8683.972004078012,-3000.0,-719.6639402180836,1758.4058364728785,2293.592651778747,291.04108877981065,1743.2719103191043,-9000.0,3000
4886,-8674.573116665591,-3000.0,-876.1851645806115,2047.6506126994605,2232.1384253288393,301.0906232625386,1569.05782761408,-9000.0,3000
4887,-8686.692774387624,-3000.0,-841.2597201763527,2301.853005311454,1940.8602552712148,343.77041322724585,1251.6266918430397,-9000.0,3000
4888,-8558.383764740107,-3000.0,-735.6984032393874,2266.263576935949,2309.5838403330554,344.2645055470264,1711.0804267615883,-9000.0,3000
4889,-8651.723077131077,-3000.0,-812.6250617857615,2270.5877209193286,2053.633976286968,350.19090937047616,1409.492788619197,-9000.0,3000
4890,-8621.960471162252,-3000.0,-786.2968219332291,2024.1559458673776,2335.3281462333307,315.74359590633156,1778.0044881383096,-9000.0,3000
4891,-8783.809656500682,-3000.0,-792.7943056127868,1438.8700509231878,2283.6823671808843,257.18190989081205,1746.6041102465363,-9000.0,3000
4892,-8657.309574169143,-3000.0,-778.3666489506404,1849.9988333567019,2381.4320917315886,292.2124078884538,1694.6751753793083,-9000.0,3000
4893,-8613.50525418465,-3000.0,-775.9566828237278,2121.7180114032835,2277.119468759934,312.38513115125073,1715.296826775235,-9000.0,3000
4894,-8554.575093220325,-3000.0,-746.0685500091229,2366.1376786968203,2242.539240582511,353.6400586202271,1660.6978458562346,-9000.0,3000
4895,-8619.48250918686,-3000.0,-777.0853409056264,2137.4667509506253,2238.5641730615625,328.7170861116291,1677.9768451280036,-9000.0,3000
4896,-8717.853861204158,-2999.9999999996126,-919.8296953344377,1220.0809484612487,2884.0292558809683,17.91340340573887,2322.5495258664178,-9000.0,3000
4897,-8835.913771772499,-2999.999999999198,-808.6494401420039,995.1238512818821,2624.0487133679185,-97.25666746116273,1985.7269018318286,-9000.0,3000
4898,-8915.70956375645,-2999.999999999593,-768.7699166055075,777.5674774839488,2503.0290153534957,-92.05239054783854,1813.1459400512317,-9000.0,3000
4899,-8831.623046297915,-2999.999999999633,-762.3620789161571,943.9525908485837,2637.4154335494445,-90.21408133862529,2016.7386984044447,-9000.0,3000
4900,-8854.494899351837,-2999.999999999745,-787.9714965191479,953.4685967877849,2578.5150374081218,-91.41453780058171,1921.672827715385,-9000.0,3000
4901,-8883.233120524714,-2999.9999999996126,-773.2405973402776,938.8182529995702,2467.740140410388,-79.84212351499048,1855.0964153995255,-9000.0,3000
4902,-8703.778365350066,-2999.9999999997435,-826.0430791135478,1226.199631753883,2836.822533895447,38.380161047922925,2310.172755530188,-9000.0,3000
4903,-8809.79013397457,-2999.9999999996544,-772.1329242934656,1072.2899562808645,2622.4964008382326,-99.96284583019022,1975.3865346044781,-9000.0,3000
4904,-8914.967616503809,-2999.9999999991082,-621.8251405772438,1073.0147805508157,2071.07032899485,26.835357150818254,1540.1291045703892,-9000.0,3000
4905,-8848.06781890263,-2999.9999999992788,-753.553404219929,990.3798562862899,2535.40392294312,-72.17841742745324,1876.2946567542615,-9000.0,3000
4906,-8836.552987998988,-2999.9999999993693,-751.0467506641703,1006.6118624361874,2569.385895930512,-98.76966441312858,1906.714731871481,-9000.0,3000
4907,-8829.67650187129,-2999.9999999994347,-744.8929798358945,990.8189497948695,2591.674796524227,-85.56950975134123,1957.1253029551458,-9000.0,3000
4908,-8782.182222196116,-2999.9999999996558,-949.7442859514966,1039.418906276777,2846.435377349234,9.01378843920257,2244.999990359918,-9000.0,3000
4909,-8849.614148774077,-2999.999999999494,-765.3690890778922,981.0339282995881,2552.9510332803934,-76.21283352375865,1870.786503553717,-9000.0,3000
4910,-8821.797519023838,-2999.999999999667,-838.7251104438848,1028.7822546265052,2672.4132849822918,-103.14777927817487,2030.4871180863977,-9000.0,3000
4911,-8841.33658194775,-2999.999999999688,-817.0734783103868,963.908003017102,2636.5379123649495,-91.58979189434447,1996.260246888372,-9000.0,3000
4912,-8872.827906448847,-2999.999999999158,-746.2392762480362,940.1820112073248,2484.3772786772297,-61.55807571990843,1810.6219570037715,-9000.0,3000
4913,-8851.84781198963,-2999.9999999995516,-1020.1689111789643,960.318182523229,2771.258854959188,-116.48162295226436,2181.247999853382,-9000.0,3000
4914,-8864.142881208769,-2999.999999999646,-765.3426694592753,870.4161268919752,2591.771312110862,-91.55830806593531,1955.4040981458809,-9000.0,3000
4915,-8822.211732795606,-2999.9999999995716,-830.9696998987806,1016.4634291836009,2673.923946738138,-106.24562176183362,2043.0517426994418,-9000.0,3000
4916,-8759.274386207067,-2999.9999999996335,-1061.2842605387452,1284.2965024191503,2836.6039778049776,-75.3275363176103,2279.009494002557,-9000.0,3000
4917,-8829.429313718501,-2999.999999999671,-786.7398216799842,847.131128875424,2746.7585794483607,-92.5749403235625,2122.244150385851,-9000.0,3000
4918,-8802.86337752108,-2999.9999999996044,-828.2708719428006,1120.0368869312001,2647.9822518270494,-94.70977360159723,2021.3603160663206,-9000.0,3000
4919,-8849.496867824908,-2999.9999999992106,-754.9966489397291,1014.7747083541803,2496.103241282634,-35.53985721220938,1852.912114577394,-9000.0,3000
4920,-8781.966276395693,-2999.999999999622,-808.5975921065366,1284.3752575795281,2525.9569132565184,26.511807061367918,1899.324880060098,-9000.0,3000
4921,-8785.740080827929,-2999.99999999968,-356.40294578019774,1475.9286865747554,1919.8197102564063,78.94398582533043,1538.4522467449594,-9000.0,3000
4922,-8938.787195644933,-2999.9999999997563,-575.924841705282,1303.9765444189416,1778.905059762002,76.88760769522223,1037.0884118266251,-9000.0,3000
4923,-8742.143181214067,-2999.999999999745,-561.177722396647,1470.9892778555447,2286.1192996839027,84.74864610771444,1647.1709788170792,-9000.0,3000
4924,-8797.547283050537,-2999.999999999686,-348.2078249207179,1486.3890705766382,1860.5400479221064,78.4878071275239,1498.216515558465,-9000.0,3000
4925,-8921.984876511973,-2999.9999999997285,-591.6983614932847,1286.7969110862803,1830.6836772383947,71.56420205051145,1293.4193768677935,-9000.0,3000
4926,-8783.614647116023,-2999.9999999997317,-341.9247543772859,1516.6985799496485,1877.879551905412,84.19956686773497,1506.5717120500692,-9000.0,3000
4927,-8801.461850027898,-2999.999999999636,-362.34661912897315,1467.722756698047,1878.9798394959168,71.5795129243752,1502.6952836801088,-9000.0,3000
4928,-8615.15604053721,-2999.9999999998477,-278.39383113857804,1934.0938588509189,2020.258042252921,218.99088737993736,1614.2986786619867,-9000.0,3000
4929,-8371.17024124719,-2999.9999999998927,-594.7734414174654,2431.0223291453203,2550.042775332572,751.4369278118627,2019.5213367419583,-9000.0,3000
4930,-8443.458577496342,-2999.9999999999254,-562.4772184457164,2253.7905606910963,2566.161119476367,397.9856167642619,1898.979800279543,-9000.0,3000
4931,-8798.763262162984,-2999.9999999996717,-362.85391803532167,1476.0949510072126,1882.6206174925928,67.10705191411856,1510.3847306812909,-9000.0,3000
4932,-8913.00986245696,-2999.999999999711,-603.217268008549,1288.0207057864425,1860.9461411540472,79.37130655474152,1361.4621588768166,-9000.0,3000
4933,-8948.63643665537,-2999.999999999635,-584.1879175471751,1268.104462622053,1782.1887354740134,72.98617381624648,1043.9935726240244,-9000.0,3000
4934,-8723.290105275595,-2999.999999999796,-666.0374131630015,1540.0616690579952,2383.243028868664,53.57841113564362,1792.1581053509058,-9000.0,3000
4935,-8735.515166468364,-2999.99999999977,-626.4467939440954,1554.9932736560138,2295.989086164232,84.20366196529693,1643.5186304955746,-9000.0,3000
4936,-8909.793261102725,-2999.999999999668,-659.0037685076131,1219.7710475798435,1973.6852903596755,55.407461594124435,1527.947521482958,-9000.0,3000
4937,-8603.811469496057,-2999.999999999922,-599.8189542800208,2023.8385129443063,2179.9482875922813,457.79570562547985,1709.133536796192,-9000.0,3000
4938,-8704.54604227292,-2999.99999999988,-636.6764440330342,1644.795193023004,2261.88675755576,228.56613532557566,1755.9204524708086,-9000.0,3000
4939,-8908.510249648092,-2999.999999999641,-666.8958666942756,1224.9783000561063,1980.4122368816986,53.049771959262145,1538.9210459492526,-9000.0,3000
4940,-8896.398854986854,-2999.9999999997085,-629.6286981497738,1287.1585965897898,1932.595429142203,76.64488785538461,1486.1315521563354,-9000.0,3000
4941,-8607.596193285985,-2999.99999999993,-592.2982374986402,2014.7529771380189,2178.4085658242775,429.33495195860553,1705.262364136974,-9000.0,3000
4942,-8940.554018644876,-2999.9999999997062,-588.5346115649438,1281.3710342825902,1792.4624067014145,69.60303002926094,1120.2791858310643,-9000.0,3000
4943,-8451.179580958993,-2999.99999999998,-468.73561079273355,2329.8930537816896,2337.8020940396714,490.88915938135915,1839.624284320153,-9000.0,3000
4944,-8840.53893327546,-3000.0,-664.3949282066359,1077.0681687036172,2351.9508789737765,159.28095595861728,1600.4636491135518,-9000.0,3000
4945,-8914.612616626358,-3000.0,-823.5826008244746,927.4090938924721,2340.370743363452,175.52681082909945,1624.5473109432432,-9000.0,3000
4946,-8876.865034047903,-2999.9999999999995,-801.9331288582675,966.6691387654691,2417.4219223522664,182.2590611677674,1703.8231218604399,-9000.0,3000
4947,-8923.048396614431,-3000.0,-828.7901455058247,925.903121999226,2322.144642041739,153.72194643892368,1619.1516058647585,-9000.0,3000
4948,-8831.05116244157,-3000.0,-600.7659489280754,1127.8379161958187,2284.969251793717,154.708826937752,1571.7612457981702,-9000.0,3000
4949,-8820.447713868944,-3000.0,-590.7478331027224,1167.168403486639,2287.0542915465403,148.72970556403396,1548.906974226944,-9000.0,3000
4950,-8827.683259597907,-3000.0,-606.4342377660296,1127.3852465328214,2296.161357405348,165.27751291174562,1593.6404245921904,-9000.0,3000
4951,-8613.063720310845,-2999.9999999999995,-519.3766012166021,2033.8376818139973,2188.7857835250506,169.65498679971068,1623.830672395916,-9000.0,3000
4952,-8882.777514689711,-3000.0,-777.2232559068998,998.0337267308219,2352.9224388525163,168.49698623830696,1653.5377672820046,-9000.0,3000
4953,-8891.69805666681,-3000.0,-823.4842991252494,1025.1547053637987,2336.763375026236,175.09741840146313,1631.3618797897961,-9000.0,3000
4954,-8902.047343536637,-2999.9999999999995,-810.3981663846494,923.5233948579412,2374.679344138518,171.18687078073077,1675.2174391687504,-9000.0,3000
4955,-8900.733523505134,-3000.0,-817.5029364791966,941.8819744986565,2370.7611146653044,162.93750522055416,1682.781786569421,-9000.0,3000
4956,-8826.763968162604,-3000.0,-624.9261033424248,1117.371604099501,2331.15542155365,162.23974039426997,1586.9567288675964,-9000.0,3000
4957,-8825.509291372562,-3000.0,-618.0436416571071,1155.030946972255,2300.4381473068393,153.4477017886239,1563.2765963857823,-9000.0,3000
4958,-8830.171890498488,-3000.0,-592.4778453089376,1109.6875033366102,2295.1757468075953,157.02782545353986,1583.0565959140279,-9000.0,3000
