index,reward,los_reward,wm_penalty,wm_dot_penalty,safety_penalty,steps
3821,-2491.80978099189,-2359.2616403133534,-2.3136538419980597,-9.193842285725005,-121.04064455084112,1523
3822,-2118.8628472969654,-1973.5407148802333,-5.305856888557243,-14.241402096980767,-125.77487343118678,1708
3823,-2247.062191278944,-2120.9650584928268,-2.6886837148724823,-8.33539898844592,-115.09257757175384,1387
3824,-2292.3180908912905,-2159.8235219969115,-3.526850984423908,-10.667681745897475,-118.30003616405735,1519
3825,-2078.333272661216,-1940.8980697900172,-4.597899165536979,-13.534633413112612,-119.30267029254587,1667
3826,-2424.815169315231,-2295.591260688915,-2.6799949134726986,-8.829528320731761,-117.71438539211995,1459
3827,-1814.1509234330376,-1673.253868399663,-5.113189532417941,-9.838332746886229,-125.94553275406598,1623
3828,-2352.9342983764427,-2220.7901676879023,-3.4521055915668435,-11.104985816376807,-117.58703928059938,1586
3829,-2224.565011933164,-2090.3433919802815,-2.3749591231904987,-10.409299096797856,-121.43736173280047,1723
3830,-2394.0076765622407,-2271.7168692215896,-2.0260628475923093,-7.451081480011492,-112.82603552639738,1351
3831,-2113.322638116631,-1974.3715206682564,-4.889082854932653,-13.920128810090798,-120.14190578337868,1694
3832,-2234.070285730974,-2103.759100410062,-3.461545013381584,-10.071856831384727,-116.77778347613771,1545
3833,-2502.700297165487,-2369.419224332008,-2.849543427907618,-9.556921321477157,-120.87460808410043,1478
3834,-2237.8441511522096,-2096.456141787537,-3.790118170017494,-14.88390464047404,-122.71398655417924,1780
3835,-2254.4520220603404,-2127.703609540276,-3.277666677547633,-9.283345776915139,-114.18740006560243,1494
3836,-2157.8812269694818,-2027.19463682803,-3.57052525757508,-11.406785419247923,-115.70927946462032,1661
3837,-2241.442545329484,-2114.0049103215442,-3.237905113681269,-9.752195693536047,-114.44753420071795,1532
3838,-1948.0161355618534,-1813.4326431360441,-4.436611607174032,-13.97175592404555,-116.1751248945844,1705
3839,-2477.603708189131,-2348.963858704618,-2.815124141832974,-8.555511907056264,-117.26921343562792,1420
3840,-2048.807083007147,-1922.3542043872824,-3.3557923319309175,-9.963943557377702,-113.13314273054915,1487
3841,-1956.0388307781927,-1819.6795770348024,-4.998256435742984,-14.30025638922847,-117.06074091841269,1639
3842,-2088.854336646261,-1946.6332751988941,-5.258926862367851,-13.708995850572268,-123.25313873442626,1776
3843,-2433.0285070466657,-2303.4383217324894,-2.7514015296599377,-8.381921287985628,-118.45686249655476,1444
3844,-2046.4989621675916,-1918.6811549674483,-3.9333342500867734,-10.716765017826804,-113.18720080343107,1550
3845,-2405.1769172645545,-2279.517139047434,-2.2900162103080826,-8.92856917055398,-114.44119283626611,1429
3846,-2198.1957743571156,-2065.8063840532755,-3.0290359353532392,-12.857817800529618,-116.50253656795084,1703
3847,-1757.0661678924776,-1621.651914860433,-5.908484992018449,-15.125475707041693,-114.3802923329777,1700
3848,-2262.221096495105,-2128.737413267604,-4.062282830099969,-11.44268246434765,-117.97871793305069,1647
3849,-2577.208485717774,-2447.212687495828,-2.8801559989689425,-9.14891214075098,-117.96673008223041,1484
3850,-2187.6343201794134,-2044.1076214220768,-4.762375858326375,-14.68674204990813,-124.07758084909872,1755
3851,-2250.0815379904093,-2108.9720024145704,-5.2050360453655085,-12.638721458576157,-123.28121758294405,1642
3852,-2382.345131613983,-2265.2362009538647,-1.227398245675746,-6.634259247368181,-109.3663498931214,1288
3853,-2395.6659677729854,-2273.6496036500425,-2.0592025288457183,-7.84401733921053,-112.13534441180333,1342
3854,-2153.09300396101,-2011.6446499885672,-4.730140047332831,-14.712909570917079,-122.00530435418777,1736
3855,-2209.9929465526216,-2076.7916631669527,-3.951255130132143,-10.40493205435486,-118.84509620116985,1540
3856,-2569.2340460784785,-2433.345067649362,-2.9516964699206207,-10.358270960294236,-122.57901099891434,1562
3857,-2236.340147370278,-2102.1570853585863,-3.3988659475954544,-10.833305151511254,-119.9508909125895,1589
3858,-2688.0083875023497,-2536.296380885013,-3.9632503046516367,-12.062120812721258,-135.69526436173288,1693
3859,-2452.8893799204798,-2332.6411215220846,-1.7468316707533145,-7.295304989577294,-111.23283368386174,1317
3860,-2267.028278550071,-2132.5871186160884,-3.230404676334683,-11.881233330504909,-119.32952192714161,1660
3861,-2291.951589486114,-2168.055347326335,-2.3730714299607456,-7.966145303909422,-113.5570254258992,1392
3862,-2207.412276064123,-2070.144789923634,-4.295116634095642,-11.016767717895897,-121.95560178849709,1594
3863,-2252.3972155154347,-2128.5448979582084,-2.686657273689606,-8.095813762686177,-113.0703207887119,1416
3864,-2340.7313342385496,-2203.5519289763347,-4.46388807916424,-12.075845996943976,-120.63967118610283,1736
3865,-2334.3846242688296,-2205.1104790956956,-2.760030096685751,-9.544134820595565,-116.96998025584332,1511
3866,-2272.620730947728,-2136.5856523031957,-3.5743087897515697,-12.150867947730443,-120.30990190704107,1639
3867,-2251.634197687115,-2122.2478250368454,-3.6088335626313643,-10.738520567316716,-115.03901852031609,1618
3868,-2177.4458556750665,-2054.9955884549986,-2.1682587861076574,-8.956551875828476,-111.32545655813169,1456
3869,-2317.3212416573842,-2173.6498514633663,-4.644766144396009,-12.261884103173466,-126.76473994645062,1723
3870,-2209.45638854999,-2069.47858705302,-4.701506790743658,-13.04928140470941,-122.24275754297769,1746
3871,-2305.206864434386,-2188.8151443041115,-1.428530466138691,-6.866710589567122,-108.33213849694162,1297
3872,-2172.382139816923,-2033.6562791193621,-3.8737920197237647,-14.441302541464502,-120.41076613636562,1730
3873,-2106.8422508906024,-1986.2940494877464,-2.4412443171076466,-3.9770759053025286,-114.12988118047706,1413
3874,-2219.4827227995775,-2083.409773029177,-4.043514151998831,-12.119327524319033,-119.91010809408256,1666
3875,-2098.18091710801,-1958.6344498837368,-4.414001195135617,-14.288788987004773,-120.84367704204466,1740
3876,-2483.977350674112,-2354.44327529096,-2.270971228934656,-8.922045598263644,-118.34105855595776,1436
3877,-1996.3301788516437,-1865.5052955823967,-3.8109449329344987,-11.324436943459846,-115.68950139275547,1596
3878,-2143.371713918523,-2013.3695997643815,-3.6972734912098426,-10.356187029151373,-115.94865363377825,1476
3879,-1884.3484793409118,-1744.3239738133093,-5.843927759961146,-15.31225038565942,-118.86832738199479,1724
3880,-2056.48580640936,-1913.0266613330373,-6.258866768808252,-15.21381814206101,-121.98646016544495,1760
3881,-2100.542557756374,-1961.3206430367832,-5.143006606387432,-14.060244361804738,-120.01866375138205,1680
3882,-2478.5486182962754,-2349.412175578586,-2.4235631246154203,-8.623830532275155,-118.08904906080508,1409
3883,-2476.9280039181494,-2353.5848374622506,-2.1124537554316607,-8.307585950219885,-112.93144107502877,1414
3884,-2226.6390259317877,-2098.1719721617583,-3.2144518162496216,-10.27079103310073,-114.98181092067396,1576
3885,-2276.090937132275,-2149.6652158567917,-2.6320373522547724,-9.196801401337757,-114.59688252189565,1480
3886,-2386.203856993551,-2256.2722654627596,-3.027187925393102,-10.21644295672363,-116.68796064867804,1564
3887,-2238.2865993189257,-2099.6485992829835,-4.207028036324608,-12.357454905911823,-122.07351709370688,1720
3888,-2359.4230470779135,-2223.9435750733737,-3.5997545020893473,-10.630323414898664,-121.26423017760476,1574
3889,-2446.3300000522686,-2322.092288197336,-2.1544766881571507,-7.811378856384792,-114.27185631039225,1374
3890,-2099.303239802075,-1949.942906371277,-6.420123883717954,-14.635204612202676,-128.30500493487708,1724
3891,-2309.9738958077983,-2182.4421118430105,-2.3977578713391794,-10.044840420954941,-115.08918567249438,1542
3892,-2523.544724536908,-2396.8086412577027,-1.9047758980849967,-8.001031036417347,-116.8302763447038,1383
3893,-1896.59848639211,-1839.2277463613423,-2.820047002500305,-8.756663057985968,-45.79402997030897,1530
3894,-2211.033457351636,-2084.6155745657275,-2.9989514097620953,-9.283248292819378,-114.13568308333048,1438
3895,-2156.022139823796,-2010.390390696857,-5.977474031742624,-15.432564282398872,-124.2217108128,1775
3896,-2425.7581573763828,-2300.7146643745687,-2.4437655153495825,-7.913994831039579,-114.68573265541701,1403
3897,-2394.6382646680677,-2276.185974942084,-1.2755255904840561,-6.927374240456255,-110.2493898950431,1307
3898,-2055.3896367038046,-1926.895940391335,-3.5717829283396982,-11.356002447485634,-113.73703901410364,1599
3899,-2046.9487117848792,-1907.44350300492,-4.313721754832687,-14.674571805482422,-120.5169152196346,1763
3900,-2006.9781371120785,-1879.7593313783577,-3.44962840099024,-11.892739975922922,-111.96792689770794,1529
3901,-2129.2806341621963,-1980.1234618044384,-6.343002472161198,-14.384305043191464,-128.4298648424205,1730
3902,-2477.3554622704605,-2346.9836645635582,-3.224702374589942,-9.666296829200137,-117.48079850311423,1520
3903,-2377.4272236994966,-2247.24298337261,-2.7611645094588453,-10.356732255860088,-117.06634356156292,1592
3904,-2412.869563344173,-2288.3793295757478,-2.183087345835179,-7.84086815626112,-114.49316063799091,1368
3905,-2031.4473415623138,-1893.038003384088,-4.729194429239488,-13.146756681519623,-120.53338706746268,1720
3906,-2142.9683042140637,-2012.8490411344596,-3.4800146510032106,-10.837072143932895,-115.81404113629237,1613
3907,-2296.6297228369767,-2169.9789202641628,-2.8459861411369562,-9.067482728527603,-114.73733370315686,1431
3908,-2412.2125353025735,-2293.8789353916536,-1.40846787451193,-7.070440692571835,-109.87553322497085,1287
3909,-2344.2303169249085,-2199.3053740574865,-5.242159728146405,-12.607838837326044,-127.07494430193896,1795
3910,-2088.69570886422,-1956.2454346443083,-3.318989444331453,-11.622936190301818,-117.50834858528611,1638
3911,-1620.8553536624427,-1492.2307746980482,-2.203994383209618,-5.7535859904674265,-120.6669985906752,1523
3912,-2137.8769088661015,-1995.4615841797165,-5.3799729425393705,-13.915620143883233,-123.1472454039462,1696
3913,-2130.1352796445226,-2004.2026648076242,-2.263539306926869,-11.041845102090619,-112.62723042787805,1643
3914,-2047.8401954030687,-1911.7912647608723,-4.5935365550004414,-13.151973972594748,-118.36885835301105,1726
3915,-2243.9832531020293,-2102.238249085379,-4.878033914890119,-12.805431659355225,-124.06153844239567,1651
3916,-2344.498296663337,-2226.3541954265547,-1.668288763647595,-7.679027220138627,-108.79678525299735,1320
3917,-2299.332451307191,-2169.595938054391,-3.014883342584796,-9.445905921452828,-117.27572398875098,1551
3918,-2193.868370177661,-2066.722947474184,-2.5053972777197506,-7.858382922113933,-116.78164250366268,1427
3919,-2127.4044175197814,-2000.3921671244339,-3.5416599413737746,-6.144063044888339,-117.32652740911242,1548
3920,-2443.062455321494,-2326.114581122196,-1.206754357044007,-6.526577304142713,-109.21454253811187,1282
3921,-1911.0762272244438,-1781.1427087584557,-4.298952798609568,-12.447890500967343,-113.18667516640863,1594
3922,-2228.1429577850326,-2100.806173389916,-3.196119068900799,-9.91375743097318,-114.2269078952359,1500
3923,-2244.5443007721647,-2104.46249553258,-4.734662749877195,-13.648294127548724,-121.69884836214942,1683
3924,-2303.091761715311,-2186.4176734052803,-1.6019108548819947,-7.174498061225665,-107.89767939391669,1319
3925,-2314.1763595133057,-2188.8592169165763,-2.379670232316437,-8.888959216503306,-114.04851314790422,1440
3926,-2168.9048943261314,-2022.243325820177,-5.696660907064597,-13.453204441984354,-127.51657845460682,1704
3927,-2324.4220210522008,-2197.6452851710806,-2.6070151465735947,-8.712634293491872,-115.45708644104667,1463
3928,-2399.6113815459,-2279.355319462229,-1.7970206660068533,-6.959828725989554,-111.49921269167233,1340
3929,-2091.7056293790474,-1952.1976131390463,-5.308095851342981,-13.37049127153841,-120.82942911711528,1673
3930,-2252.4102891386096,-2120.703140546187,-3.709401322156871,-10.183940591799686,-117.81380667847317,1581
3931,-2288.764487018447,-2161.946045966344,-2.85531454956693,-9.032358898361425,-114.93076760417918,1463
3932,-2225.9939651992663,-2087.991481751761,-4.179586900252681,-12.44093823658638,-121.38195831066258,1655
3933,-2121.8662131555284,-1981.5289268880738,-4.5505826238433515,-14.505078117041748,-121.28162552655915,1734
3934,-2466.7471568479577,-2336.0973260362707,-2.1974413429208073,-7.064299070059774,-121.38809039874127,1416
3935,-2111.0814117006616,-1972.5740345980894,-4.526905192641993,-12.965330658775377,-121.01514125114271,1645
3936,-2389.481873186915,-2259.996086452261,-3.118786150669502,-9.754170474433298,-116.61283010955084,1503
3937,-2231.2634479475114,-2093.282506753126,-4.764128176298691,-12.193896188311012,-121.02291682977499,1602
3938,-2576.2855690939155,-2442.7678340456305,-2.8786996538728222,-9.18497818904127,-121.45405720537094,1477
3939,-1132.2604921651375,-1106.144040593615,-3.266644022764605,-6.1359734090765405,-16.71383413967479,1581
3940,-2074.9407613830094,-1934.8378420277104,-5.137375363479691,-14.259430938720447,-120.70611305309853,1679
3941,-2376.0844226942877,-2242.249617046463,-3.5848122186879983,-10.811170238788973,-119.43882319034799,1636
3942,-2231.6688380730016,-2112.548286720622,-1.8694885104118002,-7.76418628876278,-109.48938263013787,1335
3943,-2544.6576064104456,-2410.988168387555,-2.9520517713886365,-9.007882641525905,-121.7095036099833,1477
3944,-2265.6126429480764,-2126.414383859929,-3.3713739886225382,-12.855542319862668,-122.97134277965789,1713
3945,-2440.8877562030857,-2320.8108876843357,-1.6520411330606315,-7.4345413741879085,-111.0040480267493,1314
3946,-2239.8955058231318,-2105.4062762141134,-3.7440611355477325,-11.785040853437508,-118.96012762007368,1593
3947,-1946.912258776263,-1803.8651048030065,-5.294898915972225,-11.596103096659133,-126.15615196064536,1757
3948,-2483.361154959959,-2360.2844052840314,-1.6569066397349985,-7.6310126056440275,-113.80624675516651,1351
3949,-2330.2785049694417,-2202.109834646399,-2.628501629505792,-10.21638011114427,-115.32378858238768,1552
3950,-2126.3875026560227,-1986.7682134541642,-5.0554085638194195,-12.69969747953352,-121.86418315849765,1643
3951,-2075.1108163414765,-1950.6238708337496,-2.9385345519058395,-9.774756504025984,-111.77365445179012,1494
3952,-2393.044596435303,-2267.9480086391077,-2.451939719799033,-9.00197689671676,-113.64267117968589,1478
3953,-2512.9768765383596,-2382.501794455408,-2.3951273241512516,-8.730242864784255,-119.34971189402152,1403
3954,-2339.0342427996497,-2204.514057363644,-4.226407406706954,-11.09054023632066,-119.20323779297625,1598
3955,-2467.866077924826,-2347.0391223989654,-1.032127508822354,-6.317818955705127,-113.47700906132489,1300
3956,-2441.2199020140424,-2318.415077234596,-2.231063948589614,-8.00805150299299,-112.56688796657318,1390
3957,-2303.7429658383617,-2182.361482530134,-2.2182691093446905,-7.909683194487298,-111.43185674175537,1383
3958,-2227.5877716539335,-2095.304523381428,-3.6752097446535106,-10.634250217959222,-117.97378830988978,1497
3959,-2490.2563466011143,-2363.7473915030982,-2.3513498544580886,-7.306775691573206,-116.85082955197487,1380
3960,-2281.2575033406406,-2164.0543042594213,-1.8032979991541955,-6.8180170709656,-108.5818840109875,1329
3961,-1969.1474992789076,-1828.931636915261,-4.795074012053941,-14.891141332310472,-120.52964701931855,1735
3962,-2190.450818646707,-2061.4470621994783,-3.129454104390789,-10.280187144091858,-115.59497576173314,1522
3963,-2116.9439264161942,-1983.012295588487,-3.8060015558594995,-12.410046140462473,-117.71558313137851,1623
3964,-2281.768759779465,-2153.9021720767682,-3.0311016122645302,-10.736880383884913,-114.09860570655066,1580
3965,-2517.051567784227,-2386.1564250698193,-2.45055047958028,-9.235863382778529,-119.20872885204838,1457
3966,-2191.7986104773036,-2069.419926332226,-2.5673770998999714,-5.6819515560616765,-114.1293554890461,1425
3967,-2216.59346242114,-2082.958703440513,-3.014363082636301,-11.334387511115093,-119.28600838686823,1590
3968,-2404.344831864076,-2287.596574464828,-1.2348512389020019,-7.357493895319677,-108.15591226503479,1303
3969,-2379.3431100685416,-2262.188894968639,-1.6204631358928294,-6.406615276307717,-109.12713668768815,1300
3970,-2497.8228371092328,-2369.340516304463,-2.6321775712310944,-7.89470251895724,-117.95544071458399,1413
3971,-2111.2687965788164,-1975.6243598264991,-5.444112450232714,-12.229763961875003,-117.9705603401946,1607
3972,-2490.445937097909,-2367.7280020732615,-1.2327676218701022,-6.280862155176832,-115.20430524759365,1308
3973,-2040.5570960065572,-1905.156939506091,-4.467237119161864,-12.811237658601938,-118.12168172269013,1744
3974,-2277.1054212364165,-2149.474889834279,-3.0768271972144756,-9.407738101328192,-115.1459661035939,1524
3975,-2204.052073932564,-2055.8833867119156,-5.907865213935859,-14.366276824761686,-127.89454518194894,1768
3976,-2218.9228798630957,-2077.803072059526,-4.614698997985492,-13.733202530936293,-122.77190627463817,1712
3977,-2312.672448156613,-2192.0742257696693,-2.234147399753458,-8.07244433569945,-110.29583410590948,1371
3978,-2124.5073920198897,-1994.0367570425474,-3.9364921128443995,-10.216815398364446,-116.31732746611618,1613
3979,-2296.800568404985,-2163.3211581559167,-3.937099139515018,-9.351034333084169,-120.19127677649603,1549
3980,-2487.9727330088817,-2358.6756446597537,-2.599267956804486,-8.766703996702166,-117.93111639562433,1497
3981,-2476.092558966525,-2352.088054476096,-1.5440655483838939,-7.063260449225515,-115.39717849283169,1319
3982,-2289.607705416796,-2156.213004684306,-2.9886473412653096,-11.688594151524878,-118.71745923969569,1598
3983,-2174.351446779161,-2037.2233482163897,-4.541315208175206,-12.39240077426192,-120.19438258032984,1657
3984,-2581.578416605766,-2452.071241720856,-2.3850111703638976,-8.960237303957712,-118.16192641059382,1456
3985,-2193.6924685136178,-2064.921144487805,-2.879546112427522,-10.362058374888845,-115.5297195384808,1586
3986,-2459.1958778726216,-2332.100917735299,-2.2738320987587106,-9.431637462145112,-115.38949057642827,1459
3987,-2245.8848386540935,-2113.2473938630515,-3.699823016021898,-11.856370557896788,-117.0812512171233,1607
3988,-2312.1119757156684,-2193.2013511063856,-1.7208689047988177,-5.23236452338638,-111.95739118109556,1331
3989,-1732.1851612842725,-1595.2176394205248,-6.427367732544841,-16.24465771423442,-114.30823784295941,1727
3990,-1867.8368317263178,-1740.29704857577,-2.732389094637562,-6.47393108375723,-118.33346297216059,1548
3991,-2249.4942987519325,-2117.908789088408,-3.8233763388650766,-10.374770318436783,-117.3873630062223,1543
3992,-2312.291595577913,-2171.641844131242,-4.7005892742546385,-13.144248397445171,-122.80491377496777,1693
3993,-2340.5472648813984,-2210.798553842833,-2.6628787013286153,-9.172636666736377,-117.9131956704936,1461
3994,-2194.436080247971,-2054.746662514907,-4.397037517396717,-12.654545437082001,-122.63783477858031,1696
3995,-2085.3235188408603,-1953.7472667042523,-3.2199641542970574,-12.653189584266526,-115.70309839802795,1660
3996,-2342.4405449673554,-2213.7719888913766,-2.8212984185891528,-9.217753783169965,-116.62950387422958,1429
3997,-2327.096046558881,-2198.4295876869373,-3.031857373749473,-9.480028500758923,-116.15457299744104,1519
3998,-2446.6951057516553,-2326.453695041183,-1.5694081384653178,-6.879363220762868,-111.79263935123481,1335
3999,-2384.834813997473,-2254.723481771148,-3.2322109544669733,-10.31074113583,-116.5683801360418,1497
4000,-2447.8133955809335,-2315.771241175188,-2.867710175734606,-10.230559279301348,-118.94388495071729,1485
4001,-2189.2798320878396,-2074.1220570768664,-1.4245020369251193,-7.53595826188091,-106.19731471216532,1324
4002,-2033.4307195897075,-1890.6250957962686,-5.779304438327802,-14.454410452308327,-122.57190890279908,1719
4003,-2123.418096493035,-1987.391988121035,-4.543848732080304,-13.17624097566816,-118.3060186642478,1743
4004,-2247.0930457116892,-2115.3095443129064,-3.5164299690986534,-10.9705390996261,-117.29653233009088,1550
4005,-2404.1918830682857,-2275.693434901968,-2.298576861871874,-10.449912306665512,-115.74995899777737,1598
4006,-2424.1480606863825,-2299.8466854588546,-2.054821837237402,-8.346474813247392,-113.930223686592,1380
4007,-2310.7789747187585,-2175.839311794625,-3.039189455842399,-12.434641293945056,-119.46583217433604,1758
4008,-2035.2496914732985,-1904.722666007678,-3.7829956655107715,-13.200250861659631,-113.56022875964122,1690
4009,-2351.2157986389852,-2217.8451057901793,-3.2455406058915424,-11.342199172798505,-118.78295307012247,1634
4010,-1943.681448231078,-1810.2895593099386,-4.769376138010261,-13.457805323142205,-115.16470745998153,1619
4011,-2431.9065964966303,-2311.1433106487666,-1.9026919927267043,-7.261368360906263,-111.59922549422633,1338
4012,-2322.7736221935957,-2181.0863613465835,-4.60797270873367,-12.713120079136642,-124.36616805912396,1693
4013,-2366.8826834454676,-2242.5903722649446,-2.3411371092218305,-9.310055025388722,-112.64111904591816,1429
4014,-2157.6348212768235,-2017.9378411082282,-3.9512185373978506,-13.359421585341984,-122.38634004585258,1692
4015,-2183.155652386477,-2047.2971596253678,-3.716326356209229,-12.93103886222625,-119.21112754266359,1677
4016,-2467.196307923157,-2347.858507810503,-1.6347506425692442,-6.421502813045393,-111.28154665702849,1329
4017,-2140.5887002048153,-2010.7672729287601,-3.223260736162963,-11.430520530496961,-115.16764600938876,1648
4018,-2404.331845677321,-2276.781045808631,-2.576428738396887,-7.625517943593147,-117.34885318668877,1426
4019,-2191.3635130347766,-2046.71921405488,-5.225952008090465,-12.862501738474888,-126.57238157488779,1717
4020,-2106.3772810181085,-1968.3650809847568,-4.713440797248103,-13.969733132064983,-119.3290261040405,1679
4021,-2543.1109442056086,-2399.495644841223,-3.5380531264966653,-11.576099487584836,-128.5011467503004,1659
4022,-2147.5565949303236,-2007.6996638548408,-5.1002398375961935,-13.821507103845061,-120.93518413403797,1784
4023,-1834.3869295099155,-1702.121288990438,-4.260784791139946,-9.434836503482064,-118.57854572202884,1612
4024,-2075.947089491712,-1925.4465391420658,-7.260722528325363,-15.69953723300124,-127.54029058833213,1763
4025,-2245.3766790581944,-2116.151737747826,-2.7421223465024327,-10.183041689064385,-116.29977727472436,1518
4026,-1925.1815675983116,-1787.9336409882178,-5.015418510899058,-10.134038798734922,-122.09846930038964,1667
4027,-2441.7716302335607,-2318.364352650389,-1.9991679364104593,-7.397564449016274,-114.01054519774792,1350
4028,-2405.377545143792,-2273.9236305221843,-2.857997212914108,-9.069520562266874,-119.52639684642806,1480
4029,-2423.905665688803,-2290.6782109144706,-2.408095033362356,-9.181592291006371,-121.6377674499508,1589
4030,-2005.406412019854,-1865.3981374739967,-5.40107510959962,-12.064702975036774,-122.54249646120591,1626
4031,-2459.2421118990947,-2332.094546292643,-2.586681387328119,-8.2708447438728,-116.30515357879379,1407
4032,-2313.1184026759793,-2179.846038111623,-4.047802663008761,-10.808057499507441,-118.4165044018383,1622
4033,-2285.8965895267133,-2165.574285095343,-1.6161371912108287,-7.622570688578652,-111.09520626821387,1351
4034,-2178.700299580705,-2042.5574288167788,-4.1372777994291985,-12.873600063418698,-119.13199290107706,1600
4035,-2180.170703625541,-2046.7980573929246,-3.9455034968333687,-11.1958045664706,-118.23133816930186,1608
4036,-2209.271271677086,-2079.4476911527363,-2.74882749902597,-11.926801391090018,-115.14795163422025,1709
4037,-2145.0658296525894,-2009.8364250764212,-3.9256237404165826,-12.097616108728594,-119.20616472700125,1630
4038,-2251.8132731352875,-2119.7743402944443,-3.9700688898265315,-10.013443419456662,-118.16861148347516,1472
4039,-2303.4589801420625,-2174.656249852236,-3.1431923083483544,-9.406775497322231,-116.25276248417265,1516
4040,-2307.078267626169,-2179.2358393944783,-2.969284066855659,-8.661706539492279,-116.21143762537939,1440
4041,-2310.184347221087,-2180.9969022953737,-2.8971343916485335,-9.433317964043761,-116.85699257001677,1456
4042,-2421.7039869081505,-2296.8815576801885,-2.1261629400651136,-7.869146314949571,-114.84396384525945,1371
4043,-2198.581035157908,-2063.659014290926,-4.676515581207677,-10.35776628671257,-119.88773899904629,1540
4044,-1889.481471368409,-1757.6081008053695,-4.532417896212694,-12.922763526041726,-114.41818914076184,1669
4045,-2322.720398164881,-2182.639886747072,-4.651819881875244,-11.35876244948665,-124.06992908642815,1623
4046,-2300.013668388134,-2159.843123470753,-3.476771088078171,-13.371211945124887,-123.3225618841777,1666
4047,-2384.0653661646465,-2250.649415215938,-3.8867106671820717,-10.907765301045837,-118.62147498046423,1661
4048,-2292.288060209179,-2163.9482574868534,-2.842440421194136,-10.484639436823464,-115.0127228642928,1672
4049,-2386.0251670596185,-2261.903054859068,-2.3828998988907304,-8.292262472790378,-113.44694982885076,1469
4050,-2254.675941114957,-2115.0791309222495,-4.331459285906365,-11.132398733962315,-124.13295217282408,1664
4051,-2299.7954487217307,-2160.989101690229,-4.5079255953307875,-12.815839920940414,-121.4825815152324,1760
4052,-2150.610765128624,-2018.20304137725,-3.9329391955361412,-10.619224038917976,-117.85556051691387,1519
4053,-2515.666880764267,-2387.2585902922883,-2.5088148383523037,-8.1363045739719,-117.76317105965954,1408
4054,-2369.9779672892014,-2249.8639799357757,-1.8252591672342642,-7.539007011148481,-110.76335946688792,1324
4055,-2377.6953580701984,-2259.936369581195,-1.4070199549790983,-6.8910222036939945,-109.47312653597048,1307
4056,-1994.5597491399415,-1863.1192556137057,-4.087296519272,-8.9291173478788,-118.42407965910557,1704
4057,-2434.888782509221,-2305.8370003601226,-2.568747523300686,-8.822955594690647,-117.66007903110552,1436
4058,-2551.541299493156,-2404.3941344677637,-3.911797184396386,-11.256524716434695,-131.97884312455605,1710
4059,-2157.4551537654843,-2030.0598103918376,-3.4901927073999133,-9.284534308638946,-114.62061635758558,1506
4060,-2632.805603573625,-2497.0156619882887,-2.757673722237037,-7.9499589075189325,-125.08230895556649,1466
4061,-2290.923801931651,-2163.883507117148,-2.8331979501058293,-5.692172489280886,-118.51492437514418,1424
4062,-2252.211418960667,-2112.415700037289,-4.6985298990153455,-11.98500016389544,-123.11218886044489,1775
4063,-2362.6891381521923,-2238.234868498853,-2.2722643211399727,-8.320394066318622,-113.8616112658788,1429
4064,-2466.9815487492233,-2340.0956201388785,-2.5683106337905466,-8.182405484041741,-116.16105084376339,1387
4065,-1854.5596354377117,-1719.8609903905262,-4.900967998299145,-14.373450857147505,-115.42422619172,1775
4066,-2188.567992494453,-2054.845777979784,-4.156170159079246,-11.838176145663091,-117.72786820993093,1570
4067,-1881.6118794819354,-1752.0584265198663,-3.8922074121784003,-11.755311233432561,-113.90593431645135,1623
4068,-2024.4527463228915,-1883.5657602982387,-5.490998462306179,-15.218787337241647,-120.17720022509818,1771
4069,-2124.164043580046,-2000.2438071649888,-3.0128460051285533,-8.531073399581166,-112.528489177047,1422
4070,-2065.829845723616,-1928.841566985041,-4.9929758162322395,-11.914964009220768,-120.08033891310347,1629
4071,-2343.2498076083557,-2210.8039427022613,-2.672008717224226,-12.400276220687225,-117.37357996819298,1751
4072,-2222.6781770912103,-2087.485957698755,-4.46527772001486,-11.177717424478875,-119.54922424794323,1639
4073,-2102.8976825483423,-1971.8297350724624,-3.8513586862530915,-11.428532397701623,-115.7880563919036,1634
4074,-2112.3979761426294,-1987.6751587004435,-3.0057640792993054,-8.536683370497688,-113.18036999236877,1498
4075,-2464.0575425680463,-2343.346722623474,-1.511000089338104,-7.241384960187813,-111.96753328221173,1304
4076,-2057.4174939600166,-1927.4515983044048,-3.8674149515341076,-11.760368159811769,-114.41537286685218,1551
4077,-2170.4986010303314,-2024.8639996205195,-5.86749301929027,-14.996132154708326,-124.77097623580757,1756
4078,-2387.6341776424288,-2269.3833545765788,-1.4934565426791184,-6.965254163014716,-109.81768159759008,1309
4079,-2157.3336437966627,-2027.208225287919,-3.6221085750318953,-11.479453585803716,-115.02385634790505,1561
4080,-2322.8600122869707,-2180.515117331189,-4.857814419444141,-12.590113844007021,-124.89696669231189,1733
4081,-2314.0281987825547,-2192.2360750204275,-2.211131196413599,-7.104033077730963,-112.47695948796395,1382
4082,-2065.8499095154357,-1929.7153684548095,-4.064379087087925,-13.321718952245181,-118.74844302127019,1730
4083,-2469.0182348141634,-2348.363484335159,-1.3852394957560248,-7.384203889808778,-111.88530709345015,1320
4084,-1941.569893547331,-1798.0841647578557,-6.484143337912179,-14.170327681594832,-122.83125776994437,1709
