index,reward,los_yaw_reward,los_pitch_reward,range_reward,range_response_reward,body_rate_reward,action_smooth_reward,terminal_event_reward,steps
3566,-6448.653886043654,3000.0,-2952.455561678126,2979.5076923076876,-2672.200790325489,-2619.661978168812,290.39797858058466,-7158,3000
3567,-7252.298063988816,3000.0,-2952.525051702902,361.7973939475962,-2014.056109338358,-2606.7562800422515,292.4202232652699,-7164,3000
3568,-6104.303560245953,3000.0,-2951.7261422512097,2993.7230769230755,-2766.539272579952,-2625.035664083087,162.56017561262237,-6810,3000
3569,-5564.681421043181,3000.0,-2951.4603352175677,2998.9230769230767,-2703.790090181416,-2616.703379591475,151.3021107116876,-6276,3000
3570,-5896.088126195461,3000.0,-2952.4001819273203,2978.3928488253637,-2605.1922363992853,-2618.033781309612,431.3552784305204,-6612,3000
3571,-4608.997529587896,3000.0,-2952.4423642200277,2872.306354642722,-2727.90342688632,-2619.425403844263,554.8607627018545,-5286,3000
3572,-5975.768123707606,3000.0,-2952.5952407467466,847.2749761530888,-2537.314666821809,-2628.9766913561534,666.6153077616182,-6018,3000
3573,-6142.903967091905,3000.0,-2952.5002857973745,1666.1209121122663,-2132.66297017563,-2614.0832500901956,463.02705609261886,-6468,3000
3574,-4588.754595787864,3000.0,-2952.5565233429124,2499.1030593040314,-2668.6902923821267,-2620.519255408525,464.63512880222135,-5148,3000
3575,-8131.859458092639,3000.0,-2952.569220232276,978.0659448999363,-2194.8426641615624,-2584.8543089011378,353.3160092767772,-8232,3000
3576,-5513.539148176967,3000.0,-2952.5084150684384,2786.8147743561476,-2581.3692164148965,-2632.569261637117,383.38701809133227,-6168,3000
3577,-5269.972053020013,3000.0,-2951.4664799137295,2997.661538461538,-2773.158210325349,-2618.0383449664587,117.82773027012877,-5976,3000
3578,-4915.160883861526,3000.0,-2951.512188586129,2996.892307692307,-2771.401362349383,-2624.87845306568,179.83489931986762,-5622,3000
3579,-4720.539624432071,3000.0,-2952.120018866662,2998.953846153846,-2786.8322021236363,-2631.396334791305,346.96682172861597,-5430,3000
3580,-7063.69829625813,3000.0,-2952.3459362375684,2985.261538461535,-2752.9544699289436,-2622.857937852308,293.0147967164322,-7770,3000
3581,-6752.969580502868,3000.0,-2951.828680969526,2977.0901884931145,-2737.5328461292916,-2626.610169584427,313.15574492843456,-7458,3000
3582,-8518.179660600383,3000.0,-2952.61964762907,541.6457376001933,-1815.5407455519037,-2574.037804022629,361.2974160629612,-8502,3000
3583,-4544.587235305087,3000.0,-2951.6436322357404,2995.723076923076,-2787.5789725763616,-2623.7811759945243,175.66639264732459,-5250,3000
3584,-5786.790502910187,3000.0,-2952.3650970165654,1738.4216428574775,-2684.864100596718,-2269.544142695787,377.25075042154685,-6114,3000
3585,-7288.776523414719,3000.0,-2952.6553392425967,550.1321922513673,-1768.605745301761,-2512.139726710171,231.6410342342224,-7278,3000
3586,-8281.105602852178,3000.0,-2952.4329143346486,1284.0269861850966,-2384.4974566965684,-2623.966092952468,340.63930188956,-8466,3000
3587,-5280.152024051623,3000.0,-2952.1678357418987,2864.806498045474,-2394.912293298855,-2616.629262840284,608.1756497717256,-5976,3000
3588,-6358.773332485639,3000.0,-2952.593829285979,592.776578127324,-2371.586500054503,-2637.1729117817954,707.5148039052013,-6330,3000
3589,-5518.380149902627,3000.0,-2952.6603296016356,1089.335473797064,-2417.4823716231917,-2601.598971641562,349.8351723648018,-5640,3000
3590,-5875.685880213067,3000.0,-2951.8681175127977,3000.0,-2625.080376326168,-1319.493812131151,359.82463014097846,-6648,3000
3591,-6710.099593379403,3000.0,-2951.5062058388457,2999.753846153846,-2578.7430082219935,-2429.9966053189073,319.2803276547162,-7440,3000
3592,-5729.372124101922,3000.0,-2952.4064781918596,1687.344147865511,-2715.658022532765,-2584.612822227251,588.590795934178,-6030,3000
3593,-7235.611542188194,3000.0,-2952.5303032426436,641.5156430576732,-2217.325338293781,-2550.5444248627473,448.72254748998023,-7230,3000
3594,-7448.188419194656,3000.0,-2952.159084909142,2984.4307692307657,-2737.3658540341066,-2609.0119874742045,504.3536455248244,-8160,3000
3595,-6359.177879682508,3000.0,-2952.6198542372367,2291.860924054971,-2241.3487822411967,-2594.1069075121213,625.5090984232845,-6882,3000
3596,-6823.48742124927,3000.0,-2951.434912900449,2999.0153846153844,-2580.154224507577,-2372.075550193059,248.9551679433583,-7554,3000
3597,-6602.632941619514,3000.0,-2951.4910928935924,2088.6221114296895,-2567.299089435179,-1487.5864174391675,651.3267759752558,-7086,3000
3598,-7774.05919939811,3000.0,-2952.272368689799,2499.442678413805,-2515.265271008982,-2557.391167616521,502.8929163091917,-8346,3000
3599,-6631.966170608069,3000.0,-2951.457454786788,2998.9230769230767,-2576.224390571281,-2396.910217866715,264.73512604423917,-7362,3000
3600,-8142.180995439122,3000.0,-2952.480757487405,1249.7312789231257,-2410.322457512341,-2610.7127464117407,387.3348354484529,-8316,3000
3601,-6758.913995944691,3000.0,-2952.3369615085985,2162.9661606237282,-2697.884078744506,-2144.719059792534,567.3233573250697,-7230,3000
3602,-6740.47621997916,3000.0,-2952.6487129254892,912.3794021990592,-2018.0093810438125,-2589.990812497294,254.5077835026118,-6828,3000
3603,-9686.21183824166,3000.0,-2952.6397564275285,1920.1117684411824,-1586.5912534598506,-2269.402136888543,508.43414396724927,-10140,3000
3604,-8422.537479029375,3000.0,-2952.4497819693756,1159.8721127947715,-2308.6406652601086,-2591.8257694550016,363.94215848032604,-8574,3000
3605,-8545.404232204422,3000.0,-2952.4998087036993,1318.1633652670969,-2338.8511525219556,-2578.2464043838486,152.21773269191112,-8742,3000
3606,-8668.863624340443,3000.0,-2952.45340587801,2007.8789963755796,-1735.891305615471,-2316.809345574156,411.3018577473697,-9138,3000
3607,-6478.797381090759,3000.0,-2952.3089151191257,1828.6252626976307,-2667.0399564012328,-1981.8664948144665,303.92231914252767,-6846,3000
3608,-6882.858510918976,3000.0,-2952.507373346494,2144.0270845108607,-2368.332563260529,-2627.6488016461335,353.05434742672276,-7344,3000
3609,-6824.791481054078,3000.0,-2952.4586765150893,1851.68269974486,-2549.035879717152,-2377.953870755742,475.85690437418384,-7194,3000
3610,-7955.347950968737,3000.0,-2952.6555530133173,547.9695960280294,-1746.3375212582184,-2457.9214619464005,362.43327323592047,-7950,3000
3611,-6613.850128229883,3000.0,-2952.6392342634917,811.1866890743845,-1970.1260716208524,-2593.172022623669,267.45665849034026,-6672,3000
3612,-6766.709810829724,3000.0,-2952.4000293517342,1056.7935395030122,-2610.524961728083,-1396.1446927061497,518.0773952260954,-6918,3000
3613,-5859.087124617369,3000.0,-2951.973956660495,3000.0,-2614.976861768434,-1336.560902073423,295.2794707328725,-6630,3000
3614,-6564.108646373863,3000.0,-2951.413356387779,2998.338461538461,-2741.3802662391467,-2089.3058846555946,246.51857789974974,-7296,3000
3615,-6933.990038154141,3000.0,-2951.462728780627,2999.4461538461537,-2570.7561605971428,-2360.5743361844657,366.18044411668325,-7668,3000
3616,-7025.5931503961365,3000.0,-2952.6865435033046,1445.887370265339,-2342.6418114345797,-2647.4717290475214,451.997960868278,-7266,3000
3617,-5650.120746026368,3000.0,-2952.6809743495623,2953.972275636513,-2461.0913003077217,-2649.7971387393713,456.1701822912067,-6366,3000
3618,-3722.3467511977524,3000.0,-2952.604058596919,2926.94311744023,-2649.6222384699627,-2642.445301080714,326.9948356996122,-4416,3000
3619,-3806.110719990977,3000.0,-2952.7191956387924,2433.105501796636,-2620.933562309829,-2650.9702271499395,373.02422998175484,-4344,3000
3620,-3676.6203030806105,3000.0,-2952.6658097573645,2949.350160596594,-2604.682905418495,-2654.1226608391935,344.3292665421226,-4380,3000
3621,-3721.997375393561,3000.0,-2952.5880599166353,2951.8506024986928,-2454.8430021391905,-2645.1872207170377,266.83400892138286,-4434,3000
3622,-5976.6396912661185,3000.0,-2952.6695510405034,2639.331715089799,-2521.3174449837,-2637.7368890214475,420.84700054460126,-6588,3000
3623,-3768.891217093405,3000.0,-2952.433826725394,2873.226663689195,-2729.530726601495,-2641.895250571743,295.13645094952767,-4440,3000
3624,-3786.7040624083693,3000.0,-2952.6750381346096,2964.44111619425,-2609.0259441364356,-2648.3805282406774,300.3784544516774,-4494,3000
3625,-7204.272870748694,3000.0,-2952.653345255413,2989.5017325292215,-2246.963071698979,-2632.3760766401865,402.423518641148,-7944,3000
3626,-4056.7240263334406,3000.0,-2952.598193119213,2961.30859993586,-2548.1248015601886,-2640.203770356703,449.2141494761503,-4770,3000
3627,-6526.9017203038875,3000.0,-2952.697457662822,1817.3528888400538,-2540.041122743398,-2647.9281143378093,536.4065610695425,-6876,3000
3628,-3858.1896902915755,3000.0,-2952.6606390451507,2964.1468267165474,-2611.8886522686553,-2632.5310171162496,307.4645039957728,-4566,3000
3629,-3680.723079362876,3000.0,-2952.527885110086,2831.463170459419,-2708.7678297758825,-2656.3669104512624,239.91879236117953,-4338,3000
3630,-7532.742382935481,3000.0,-2952.6749730039396,1713.973527476086,-2493.0916341488637,-2641.4376233280423,344.25420658485376,-7848,3000
3631,-7393.949925202126,3000.0,-2952.6661762803847,2724.1186462512974,-2403.618060060367,-2639.816393321438,449.7509916203164,-8040,3000
3632,-4921.686114244957,3000.0,-2952.548233824533,2973.5692307692248,-2569.899687011026,-2643.491739138254,576.0408886393575,-5640,3000
3633,-6232.214575710748,3000.0,-2952.6845398247533,1567.4696870338153,-2480.851886453143,-2645.821212307908,486.90699780569935,-6504,3000
3634,-3725.330091489332,3000.0,-2952.6878939622143,2971.6167387935193,-2635.2334883982103,-2630.7593015406087,297.8529937394343,-4434,3000
3635,-6911.086897399736,3000.0,-2952.617125285991,2808.253380197325,-2245.1637042667107,-2632.1460342292758,555.2580313887697,-7596,3000
3636,-3860.762857940031,3000.0,-2952.6782668695196,2773.3372074658682,-2741.224234135396,-2643.2420202748317,341.4707849286989,-4500,3000
3637,-3851.96293762408,3000.0,-2952.6963110812308,2964.6888568759523,-2595.958164602111,-2642.102448636728,282.0517542435432,-4560,3000
3638,-8093.316799597494,3000.0,-2952.443527843241,2969.0153846153776,-2447.4471620293316,-2638.3287928611326,388.00930388255483,-8814,3000
3639,-6302.2974105283265,3000.0,-2952.6759797960476,2035.5519645942431,-2566.420049885837,-2640.1555260331133,538.6850068153494,-6720,3000
3640,-3796.0467737607783,3000.0,-2952.6424362491753,2967.050735873427,-2595.7050249612303,-2645.838724384846,345.92103454452166,-4506,3000
3641,-3677.793024868084,3000.0,-2952.268045975047,2932.1726300482383,-2624.6344214762776,-2651.268399308119,308.31544430846213,-4374,3000
3642,-3905.2220497731983,3000.0,-2952.6783049191654,2759.7646600430603,-2695.0819957929534,-2656.372414444557,323.5067165414705,-4542,3000
3643,-3827.1621906604487,3000.0,-2952.6735341116946,2971.2429864686533,-2607.400825796917,-2645.176437967614,257.3346358240715,-4536,3000
3644,-4178.116442705683,3000.0,-2952.6286772974845,2907.06787653286,-2598.872079145491,-2638.822452063299,497.4118242149638,-4872,3000
3645,-8771.962965657081,3000.0,-2952.380669492416,2977.1692307692256,-2265.9986738165803,-2634.8891580826366,273.0092752211744,-9504,3000
3646,-3708.1801259471663,3000.0,-2952.5942262805,2860.482489534325,-2634.2258705642353,-2649.8545573690244,267.1682477043031,-4380,3000
3647,-3741.2782067264743,3000.0,-2952.6578200207946,2970.6727534752404,-2593.0111090673945,-2646.4982796848835,319.8806628013835,-4452,3000
3648,-4778.717719105002,3000.0,-2951.351648500597,2695.460886030519,-2737.425566977791,-1230.0663728463137,230.7757073912461,-5448,3000
3649,-5584.810660388749,3000.0,-2952.491828232328,2978.246934120539,-2723.1586765913275,-2410.2683681211706,337.39805479723475,-6300,3000
3650,-6622.498498395434,3000.0,-2951.4754081959563,2998.6153846153843,-2724.9930064086407,-2221.8153110801118,239.44510271327937,-7350,3000
3651,-3839.174392037748,3000.0,-2952.7197263517564,2676.9641926067275,-2772.6447789034974,-2442.240936930194,255.78514500875502,-4452,3000
3652,-7827.804849491526,3000.0,-2952.564279719051,2335.9530432736087,-1705.9969357461098,-1780.1762758906514,353.88079490976355,-8424,3000
3653,-8549.217648644391,3000.0,-2950.017721646179,2993.0461538461523,-2545.3648327190526,-1681.986506508799,450.7301745781136,-9312,3000
3654,-6082.1503489836705,3000.0,-2951.175767404755,2998.7384615384613,-2774.6530415379452,-1727.012753083315,9.464074344547967,-6822,3000
3655,-3853.215656639653,3000.0,-2952.718923768833,2560.1251535924175,-2790.645560659257,-2447.3770681663996,287.4083151833688,-4428,3000
3656,-5390.58961921058,3000.0,-2952.5750950626657,1997.451239339677,-2701.0336402279127,-2429.6834515130668,214.9686037344677,-5790,3000
3657,-5550.044931372277,3000.0,-2951.747633327899,2998.461538461538,-2748.9833406753664,-1579.3715928871345,156.0241643034296,-6300,3000
3658,-6726.174690542204,3000.0,-2951.3078456904964,2998.6153846153843,-2773.7631030862913,-1793.5502640609075,42.73467789027906,-7464,3000
3659,-3919.8342232586338,3000.0,-2952.7291180861757,2446.1760949038057,-2771.8104131334235,-2459.8927324267675,248.35390158026652,-4458,3000
3660,-4239.956194026704,3000.0,-2951.577746939203,2999.0153846153844,-2761.0055995849048,-2149.2287066347917,224.6623106437242,-4968,3000
3661,-6471.271195000165,3000.0,-2951.579435439226,2998.553846153846,-2722.5477518911866,-2298.7704010159796,150.03373409056923,-7194,3000
3662,-4729.942577755405,3000.0,-2951.909403914095,2998.6153846153843,-2734.2510325070416,-1161.9898560563418,382.3082401133423,-5502,3000
3663,-6346.708451024034,3000.0,-2950.8081342933847,2998.953846153846,-2769.274201892249,-1835.5590536383897,173.18677097278177,-7086,3000
3664,-5547.060897835765,3000.0,-2951.856832159483,2998.6461538461535,-2745.8030051696433,-1373.305211527959,182.3454030169239,-6306,3000
3665,-4011.0808927212565,3000.0,-2950.8791922829137,2998.830769230769,-2770.26445282038,-1969.0576188356727,227.63873400226146,-4746,3000
3666,-6298.806060802957,3000.0,-2950.770842997746,2998.9230769230767,-2751.3782955824677,-1845.0819774710312,133.56006088007427,-7038,3000
3667,-5292.441585591861,3000.0,-2952.7305465818704,1633.4818057491204,-2193.577322963627,-2488.358563309497,243.3496427077473,-5604,3000
3668,-6360.613884359304,3000.0,-2951.152808907747,2998.1538461538457,-2737.2834227630465,-2225.8219168986057,180.78329354337157,-7086,3000
3669,-8294.833227827292,3000.0,-2952.2373099767547,2843.285570518056,-2548.314392050081,-1753.7952855859496,454.10039111939545,-9006,3000
3670,-4667.783776620877,3000.0,-2952.1927971437194,2417.342923665506,-2754.2428663975575,-1589.0881159082314,209.31394595854965,-5232,3000
3671,-4804.936820680508,3000.0,-2951.8509499679853,2996.5538461538454,-2621.408811135853,-2369.6581922386813,541.4554588278879,-5538,3000
3672,-5952.116792288609,3000.0,-2952.422896399726,2276.599233970213,-2762.063907289319,-2395.0908519034474,183.71240539166945,-6438,3000
3673,-4367.36930141341,3000.0,-2951.5024236153654,2570.8434701284523,-2758.3774323909915,-1182.6364003421895,262.4832674026389,-4998,3000
3674,-6321.939721187247,3000.0,-2951.143800826219,2998.861538461538,-2768.3354438390606,-2273.1670353590134,190.87054281549413,-7044,3000
3675,-4395.244198162415,3000.0,-2951.7099535193415,2584.8396433852527,-2758.8166172187694,-1224.0943549355463,232.35359934648744,-5028,3000
3676,-6616.482479884689,3000.0,-2951.1279909445007,2998.676923076923,-2768.1633029391364,-1785.6396134195093,90.86223979370263,-7356,3000
3677,-6362.302832805728,3000.0,-2950.9788190800627,2998.984615384615,-2785.688762388151,-2175.8672312693698,125.56637110411356,-7086,3000
3678,-4551.956222670784,3000.0,-2951.534845051285,2999.2,-2759.018590898118,-2321.4195035057373,259.44116424196767,-5274,3000
3679,-4837.832185468787,3000.0,-2951.58923933597,2999.6,-2778.739669766981,-1983.012669826882,642.4629206976509,-5580,3000
3680,-4268.645261865907,3000.0,-2952.707206520013,2019.322164185539,-2532.2966078832005,-2603.474714983865,305.7368590985,-4680,3000
3681,-7076.007997637927,3000.0,-2951.34114633237,2999.876923076923,-2642.5289002742597,-1617.78725683998,386.1888981371565,-7836,3000
3682,-4784.976169500188,3000.0,-2951.3906684161684,3000.0,-2776.373019508555,-2468.283361367551,339.1280084883815,-5502,3000
3683,-3849.133772302929,3000.0,-2952.7411478228883,1965.542256813935,-2697.0951937527975,-2606.3402687994508,442.45977291667583,-4236,3000
3684,-5230.137634582266,3000.0,-2952.539267619688,1950.0970259160877,-2725.47756362761,-2523.9798554754666,556.5865163306441,-5616,3000
3685,-4745.489152238197,3000.0,-2952.729218989962,1096.3196543150816,-2515.55922688759,-2650.076122467562,274.92523630478456,-4860,3000
3686,-5155.1354424128,3000.0,-2952.7270888116263,757.949574885215,-2397.6028121194104,-2610.942364052729,374.36124154421555,-5172,3000
3687,-4006.601377192515,3000.0,-2951.24292419098,2999.476923076923,-2868.9523130839984,-2484.039293700795,273.12269513169093,-4716,3000
3688,-4797.674603967326,3000.0,-2951.440718403891,2999.9076923076923,-2774.236854653455,-2501.738506224553,366.9857948710395,-5514,3000
3689,-4114.207452973805,3000.0,-2951.4157998648348,2999.876923076923,-2776.559376874188,-2226.820788881241,397.56909694920876,-4842,3000
3690,-4305.007433824582,3000.0,-2951.744838942776,3000.0,-2746.9141067942414,-2086.2806866932733,390.8494339028039,-5040,3000
3691,-6979.959507210581,3000.0,-2952.34536761748,2998.8923076923074,-2299.1377336843307,-2600.9366395537445,456.5600502164946,-7722,3000
3692,-5782.672524261891,3000.0,-2952.4402982247775,2898.637306881413,-2508.291053392802,-2609.4774673740203,171.0497789764923,-6474,3000
3693,-4766.559688115636,3000.0,-2952.405766867404,2471.2056291424233,-2714.6854951525434,-2561.417250296475,438.10875025614007,-5316,3000
3694,-4505.216555222931,3000.0,-2951.3605060690415,3000.0,-2758.785426754909,-2288.466279589579,414.2291857180962,-5232,3000
3695,-6979.173954243689,3000.0,-2949.473780645506,3000.0,-2896.907667632785,-2418.8197368037845,61.24525489099315,-7686,3000
3696,-5250.715095066019,3000.0,-2952.7539449557376,1257.198117705681,-2307.5329020754816,-2620.6443637053826,257.02596029770984,-5430,3000
3697,-5306.172268173848,3000.0,-2952.7199852980107,767.7911096560814,-2358.57187690462,-2602.9514651898317,331.86714490056306,-5328,3000
3698,-5327.5793214339255,3000.0,-2952.7237082354645,763.6088971487061,-2296.699846454402,-2600.3199651217788,337.61049933667096,-5352,3000
3699,-5478.509072878935,3000.0,-2952.383019092485,2507.4325261621557,-2760.800739434975,-2561.566060449729,399.28858600673425,-6036,3000
3700,-3859.21760624718,3000.0,-2952.739542223362,2177.8496814281843,-2835.437411125636,-2615.5770375908837,274.82377619472015,-4302,3000
3701,-3788.547370671819,3000.0,-2952.7193433977436,2032.4198467565675,-2777.306564676593,-2616.374384206054,262.0918767861076,-4188,3000
3702,-5670.169608536914,3000.0,-2950.051110135077,2999.9384615384615,-2906.359916910213,-2499.448309273907,11.29831964920352,-6372,3000
3703,-5345.501668546111,3000.0,-2952.5016035070107,1900.0579262150427,-2739.64044713913,-2475.5922578599257,634.1212313275921,-5718,3000
3704,-5116.446265799036,3000.0,-2952.4335405547217,2884.3495336029505,-2699.432861982047,-2591.7937529704113,348.91693711670916,-5796,3000
3705,-4480.899131387501,3000.0,-2952.6833864549653,870.8983462748002,-2610.5396286901087,-2615.1279283251997,225.47875272490342,-4518,3000
3706,-4992.065367103759,3000.0,-2952.4898080113526,1917.1904252234192,-2735.8997366290296,-2568.0988097551417,505.4185980251773,-5364,3000
3707,-3646.4737120535206,3000.0,-2951.4497790051287,3000.0,-2823.8789141935113,-1959.2129490394805,289.5735085665589,-4380,3000
3708,-4597.272115349659,3000.0,-2952.498238142871,1863.459937942173,-2704.639441454902,-2504.9159259230805,484.7572174418648,-4956,3000
3709,-5099.617389296299,3000.0,-2952.3233634309504,2308.0801692719447,-2788.4149344688167,-2598.6757647434647,489.61803743173846,-5592,3000
3710,-4851.056056786165,3000.0,-2950.345250599711,3000.0,-2900.3901580153624,-2496.5046044553724,146.90085718509118,-5556,3000
3711,-5495.9862976368095,3000.0,-2952.7161463253824,818.4016928153839,-2381.4583546173913,-2608.301352123554,310.69419002198117,-5532,3000
3712,-8236.517518373852,3000.0,-2950.794882809153,2999.353846153846,-2899.9520637029495,-2444.5952557184733,-13.77263150232372,-8940,3000
3713,-5798.835835236045,3000.0,-2952.6458847729896,1145.0095118738561,-2234.3164820021043,-2586.029253212544,155.39817017877476,-5946,3000
3714,-5518.485383192262,3000.0,-2951.4593105325885,3000.0,-2757.646607110378,-2386.235913868819,344.49146628139073,-6240,3000
3715,-5464.976193717217,3000.0,-2950.8905135919645,2999.9692307692308,-2873.0013739177493,-2496.5345890634594,-21.995855862484234,-6168,3000
3716,-6773.15695426019,3000.0,-2952.5930307051763,2423.4901566623657,-2090.2806720586386,-2587.838243282194,154.3167934953852,-7338,3000
3717,-6593.352484152176,3000.0,-2951.5101471644857,2999.5692307692307,-2824.571276517454,-2388.976831541942,215.09795176782615,-7308,3000
3718,-5285.887799426987,3000.0,-2951.830753342025,2999.6,-2510.563696240325,-2553.6496092162124,180.29240533739153,-6012,3000
3719,-4317.419051957875,3000.0,-2951.7945022392946,3000.0,-2767.8474045082703,-1309.782696712948,380.8670543044304,-5082,3000
3720,-5300.728689960144,3000.0,-2952.662203459347,1256.6810588739822,-2130.8164478937515,-2594.9956868714935,181.7044796937606,-5490,3000
3721,-6577.884542291509,3000.0,-2951.435396074715,2999.630769230769,-2812.4648342163196,-2425.4635711526194,122.96852205609406,-7290,3000
3722,-5333.895120031429,3000.0,-2952.634019662874,985.568028165984,-2420.476714439808,-2611.53968267998,162.80941505660874,-5418,3000
3723,-6023.4089181235195,3000.0,-2950.699535795528,2999.753846153846,-2873.7381514244926,-2518.794016501459,3.487631819491554,-6726,3000
3724,-5580.092590069649,3000.0,-2952.643182768327,1180.3786086510431,-2098.7426304141018,-2597.095317434114,242.02201664110441,-5748,3000
3725,-4815.9523739660835,3000.0,-2951.65164967694,2998.3999999999996,-2688.6424358051527,-2404.036034557216,228.40708699678603,-5538,3000
3726,-5219.325813174276,3000.0,-2951.4799453730952,3000.0,-2698.253127594306,-2337.191674413189,326.5312056983413,-5946,3000
3727,-3914.3093399724344,3000.0,-2952.652454920729,1851.1346700231823,-2858.07117980365,-2594.008161898373,371.0474516019245,-4254,3000
3728,-5460.202946303412,3000.0,-2951.5179896428076,2999.8153846153846,-2681.118488311542,-2374.944485429665,310.3388102219442,-6186,3000
3729,-5730.186402591098,3000.0,-2952.6173011165192,1182.0144030488186,-2181.904361556007,-2578.582660627012,123.20476457463326,-5892,3000
3730,-7158.340312124693,3000.0,-2951.4029197117648,3000.0,-2765.4593527573925,-2503.3668260308405,208.54282387682198,-7872,3000
3731,-5795.153972744439,3000.0,-2952.630781634182,1226.0702961917548,-2124.6281324897914,-2577.705353737887,196.56422674151233,-5976,3000
3732,-5718.913970789289,3000.0,-2951.8953830124683,2999.9692307692308,-2760.3693326678217,-2420.1434945052383,306.5148902301151,-6438,3000
3733,-5416.120282749362,3000.0,-2952.565349249786,1288.3778274468773,-2112.375172742749,-2581.2944195222026,120.70058681282197,-5616,3000
3734,-4173.44144793376,3000.0,-2952.6368848777533,1539.2940786896345,-2737.012732751498,-2596.849930299158,446.15061049462497,-4422,3000
3735,-5805.588096528864,3000.0,-2950.4556531161547,3000.0,-2842.226892267435,-2516.780280168174,-11.873138777468426,-6510,3000
3736,-5688.373689479629,3000.0,-2952.657019059223,1075.849772019216,-2320.666776920508,-2578.834996248776,129.90188603858397,-5808,3000
3737,-3862.3494412846417,3000.0,-2952.6356016541263,1786.6119210117783,-2847.0204072123975,-2598.30356202942,376.5751742620195,-4182,3000
3738,-5518.625130896864,3000.0,-2952.6957250806495,2964.2461538461457,-2146.6542780677846,-2607.793475620787,139.48613939276913,-6252,3000
3739,-5015.249734775394,3000.0,-2951.4590145248408,3000.0,-2868.777603830591,-2061.9469371976875,291.08418697598097,-5742,3000
3740,-5659.589255377513,3000.0,-2952.597374995766,1344.3187932936587,-2066.868665972413,-2580.8212168431023,115.24292018659119,-5880,3000
3741,-5483.411551757716,3000.0,-2952.625245690118,1380.872907229305,-1835.8068827619627,-2597.7718180163183,180.4240128557366,-5730,3000
3742,-5138.651263777512,3000.0,-2952.628907279162,1411.3979635635922,-2151.7461278066353,-2577.579101589722,137.52864244979907,-5376,3000
3743,-5458.269087221144,3000.0,-2952.675462406477,1165.0575805364606,-2158.539946937487,-2582.613643846197,129.27893230428413,-5616,3000
3744,-3773.8754735998677,3000.0,-2951.6622796267825,2998.584615384615,-2790.541133430555,-1878.4252877607785,283.94292936358,-4512,3000
3745,-6168.561061258852,3000.0,-2952.6018431620587,741.6000205093484,-2194.2579662841804,-2573.920470633761,578.5910033493323,-6198,3000
3746,-4521.516275665743,3000.0,-2952.586397740935,2285.5094204271945,-2396.261094598165,-2588.816391513613,63.83394070068695,-5022,3000
3747,-3546.908985726717,3000.0,-2951.3619809947654,2998.830769230769,-2758.7622270878032,-1387.0109150862497,345.35861710094383,-4308,3000
3748,-3502.4977722353246,3000.0,-2952.580882083212,2140.1568377842304,-2523.567185040939,-2590.1457543686993,324.88923541844554,-3954,3000
3749,-6945.474454241537,3000.0,-2951.7267044876303,1694.9096435858655,-1856.728651938178,-2581.9643981182976,669.4653305048834,-7302,3000
3750,-4006.449843949505,3000.0,-2952.4936243353377,1403.800262894781,-2702.824541064923,-2588.3419242272794,341.7590602534406,-4212,3000
3751,-4288.532499404241,3000.0,-2952.628584552268,2523.352415533906,-2464.2162151571138,-2592.897353153309,20.23733511085385,-4860,3000
3752,-4128.9996770132875,3000.0,-2952.5786113654353,2816.276961896548,-2472.8501095868114,-2590.7903901833706,30.97354116046415,-4794,3000
3753,-3333.414545973888,3000.0,-2952.593497378847,2598.7444373495505,-2626.5357133537336,-2594.0945362706457,258.6538221245936,-3924,3000
3754,-4847.691414249168,3000.0,-2952.5653696844442,2222.292377230761,-2394.1799251828947,-2591.429443957452,65.19580138371035,-5328,3000
3755,-3475.4303368660817,3000.0,-2951.4843891252676,2999.3230769230768,-2756.8669274102126,-1376.8206626654464,287.30626694993913,-4236,3000
3756,-3680.0888260403412,3000.0,-2951.266710680768,2997.9999999999995,-2800.310395881223,-1462.6780748180443,274.1134150289355,-4434,3000
3757,-3619.3391968732963,3000.0,-2951.677194746351,2998.3692307692304,-2751.3645402995835,-1541.6100734860706,323.2813544272426,-4374,3000
3758,-3681.0107594375995,3000.0,-2951.6128836698467,2999.0153846153844,-2749.7084013443246,-1744.532239824621,329.2117049317158,-4428,3000
3759,-4585.451074338064,3000.0,-2952.6191938648703,2596.910665516189,-2422.570664444333,-2579.455032144985,45.40486608917357,-5184,3000
3760,-5238.972545490575,3000.0,-2952.522242728777,881.2851573196064,-2360.7990690453994,-2585.640504997771,344.8443682066601,-5298,3000
3761,-4165.1766883630935,3000.0,-2952.5181480370316,2260.1053982926665,-2395.6949127157095,-2584.9958210063005,276.8459535843372,-4662,3000
3762,-4576.24336442738,3000.0,-2952.609199459001,2896.080093424081,-2235.1698262408086,-2593.869522451203,285.54592452455404,-5286,3000
3763,-4277.267090670261,3000.0,-2952.588993500719,2200.858260494843,-2551.565698262136,-2586.987598227756,-6.990646453398739,-4740,3000
3764,-4258.525449519843,3000.0,-2952.3953239407992,1434.2455727290467,-2544.3702798962754,-2579.931477226746,557.0974173958516,-4488,3000
3765,-4179.007064223813,3000.0,-2952.561011949283,2317.470355502275,-2454.6839664277018,-2590.6598455580543,56.468845416781505,-4686,3000
3766,-5291.278054755343,3000.0,-2952.5115541731866,787.4964444234636,-2468.007075508082,-2586.839452870068,454.0390942001552,-5316,3000
