index,reward,attitude_score,velocity_score,position_score,rate_track_score,dwell_bonus,rate_damping_penalty,angular_accel_penalty,action_smooth_penalty,action_effort_penalty,action_balance_penalty,safety_penalty,steps
69,893.696555420496,1802.3142122183751,105.48473921220791,223.30004163955886,1966.4760272836668,0.24761327768248484,-5.104778346607206,-4.901605944182494e-06,-102.02245308555567,-10.190730089069232,-7.352955587736835,-200.1105604186432,2000
70,933.7067396943049,1795.0818536942488,108.18416138105552,243.40939744912865,1973.9253206420003,0.1339471479418778,-3.808610518353737,-5.992621698313849e-06,-117.447759764159,-8.98003078389333,-4.852883129625354,-179.7777060856184,2000
71,1027.0471315033553,1847.950947282643,154.9774688185254,233.72954496863815,1976.7913204818774,0.1056901478014989,-3.8259144378608325,-0.0,-115.67678284151674,-9.283622441842367,-5.216871922366718,-149.44058272187684,2000
72,1250.5240671694314,1772.0958322859037,238.89193046842217,269.8292873929545,1973.7245598948198,0.21139553815300216,-3.7802804671921506,-0.0022103904461500453,-114.63519611388818,-10.40367018848303,-5.808684799160083,-49.37387655140423,2000
73,226.81637893744625,1122.780273674203,68.06404429045108,176.2510842640436,1472.433330798327,0.0,-65.02026669052397,-0.08674905958965103,-97.27756357799251,-10.210661770338579,-4.985432343109758,-423.2725928013567,2000
74,663.6509575837265,1308.7745060732477,157.60448066159012,214.80476606140172,1923.1197265817711,1.4006034910391505,-6.487017184919167,-0.043483225117069535,-101.27387692438094,-10.962737837377302,-5.134002453054616,-317.3539494052411,2000
75,788.0525738069119,1084.6206512962958,205.88358567567082,387.05094714802317,1270.4237518818431,0.9730530195554936,-89.32157857996397,-7.927054055141571,-79.4689924307173,-13.417497799209364,-12.608890807050134,-243.1267268460195,2000
76,605.2409572656055,1077.5782505125521,81.98229337804221,268.53334884914034,1701.0853778799083,0.22883522014065213,-21.59118068026929,-0.0065601051489835235,-92.26044621506212,-10.80683404860341,-3.9019797663226226,-262.8560023508341,2000
77,721.7636351666267,1822.101356433368,106.86388626256229,116.44613619592785,1959.5286912894355,0.22883522014065213,-6.8510102032985305,-0.06570070269196054,-112.52226998892057,-11.551887749880375,-10.279847270997005,-195.83259523787106,2000
78,257.2154385338626,1159.9422776560182,69.30270003271669,203.82236424435683,1374.7215962350062,0.14813103529229998,-83.28894159044673,-1.209250459809755,-84.7800024509299,-11.276254058076418,-6.249276849308555,-432.66430642886206,2000
79,907.9223776704597,1156.2863639498664,194.36802950905118,383.05461475626083,1532.7990814575778,1.5705991856543506,-41.733288170423,-0.013863087920685597,-99.97832583359705,-10.24415185579545,-5.184186988196959,-245.88441238296926,2000
80,590.3145067588845,1457.2775947294845,122.19140702315943,166.75784848546692,1715.170852676272,0.09948789519847327,-32.80790976579292,-0.6797809450258023,-106.99900629701077,-11.84172753877768,-10.359502165908417,-247.9336649353759,2000
81,1284.4224290826473,1813.1831293608939,228.60354446185463,281.7395550900686,1976.9429933055994,0.230680090946025,-3.4112832401124638,-0.00031216873019241715,-116.48213558967068,-9.854960421925954,-5.575453782758459,-42.36807003864763,2000
82,890.317725256359,1848.1193320582618,136.71713010682498,180.3903600212799,1960.7877287283086,3.225528498606902,-6.424303990998952,-0.07854315471877088,-112.71085061621781,-11.343252319103142,-9.86864204271046,-178.63692980006294,2000
83,543.8169644192645,1156.2054034885573,123.59499457223654,219.68350450875485,1644.0910764897828,0.21139553815300216,-22.24005220553683,-0.023668918711724322,-98.30095372575958,-11.918572466936139,-6.601934323716651,-300.6475190965928,2000
84,752.7266085177187,1554.6893956336387,67.79293348479655,203.28056272788882,1962.4577787942708,0.22883522014065213,-3.966374071060441,-0.0,-122.71567773642913,-9.695935199599948,-7.269399477630492,-157.50909541633467,2000
85,490.38873961670146,1242.6716802732758,90.8880006310875,205.09241884497072,1616.9733424527094,0.10737498122760004,-31.36397434672054,-0.02172133699280073,-100.35259922736776,-10.72819856668174,-4.9338160116219045,-317.78513803168886,2000
86,494.8837004645578,1471.3481342013756,61.64815716396252,202.64972593884335,1916.6540516224586,0.1946035468838598,-11.18364500463497,-0.4279914893530989,-97.72993936901936,-12.397346448691486,-10.069663590057754,-392.16985737787434,2000
87,783.8556037189024,1574.8673500431948,108.77279255168122,234.92770708028326,1791.8094229159829,1.0674972155212807,-17.795755921374216,-0.17507054558007562,-104.98390317818487,-11.67310052628386,-9.055630501704227,-222.8712809642419,2000
88,1240.149047457496,1907.8839993879044,247.9751096167687,248.50669930316548,1989.2032524921347,1.1379868592033269,-1.7094490957433985,-0.0,-133.93716566930223,-7.544779343182712,-4.710551507408296,-83.19818229455431,2000
89,1056.6331157407574,1859.2543212959329,128.545655760625,248.15227815056573,1932.7113643989785,0.1946035468838598,-11.309883695918597,-0.3785650769377154,-109.50218870647556,-11.097372880290907,-8.976889703031544,-94.88135471842598,2000
90,365.8792803432099,1546.3868463814247,50.56545420671696,116.72237739730721,1833.424036219081,0.8578103219867036,-18.968175068905808,-1.6617398620965533,-94.11859245458048,-12.33864337464642,-9.168433255938284,-379.85524034789336,2000
91,398.1626990615112,1200.9143287548898,43.16307797143838,168.0991912387488,1770.756744535783,0.24664577208949315,-16.96229706692014,-0.0,-118.12703150155167,-9.044163006475117,-4.354190935886923,-296.2587927336392,2000
92,629.585205457478,1129.0220119258945,113.58879567144496,312.5198885247975,1526.9865706569708,1.4006034910391505,-64.06332710303991,-0.7171844272515594,-91.37062153046145,-10.654334627256437,-4.686036088622829,-300.4551613152296,2000
93,640.551706342605,1337.96621569473,84.57506274875865,279.3681140763885,1938.9151594007544,0.21139553815300216,-5.472485805076044,-0.03339531481401559,-102.4464585564547,-11.324762239544718,-5.320635653218124,-356.1807357960317,2000
